,Cif,Name,Site,CN,OS,Period,Group,SDofBV,Angles,Planes
1906,419857.cif,K1+:2.000 Na1+:2.000 O2-:10.000 Pr3+:2.000 Ta5+:2.000,Ta1,5.0,5.0,6,5,0.095,"[145.609, 145.609, 107.2, 107.2, 107.2, 107.2, 84.986, 84.986, 84.986, 84.986]","{(0.0, -6.36, 3.48), (0.0, 6.36, 3.48), (0.0, 0.0, 6.97), (-6.36, 0.0, -3.48), (0.0, 0.0, -6.97), (6.36, -6.36, 0.0), (6.36, 0.0, -3.48), (6.36, 6.36, -0.0)}"
1907,419858.cif,K1+:2.000 Na1+:2.000 O2-:10.000 Sm3+:2.000 Ta5+:2.000,Na1,5.0,1.0,3,1,0.003,"[142.335, 142.335, 108.832, 108.832, 108.832, 108.832, 84.019, 84.019, 84.019, 84.019]","{(9.27, 0.0, -4.72), (0.0, 0.0, 9.44), (-9.27, -9.27, 0.0), (-9.27, 0.0, -4.72), (0.0, 0.0, -9.44), (9.27, -9.27, 0.0), (0.0, -9.27, 4.72), (0.0, 9.27, 4.72)}"
1908,419858.cif,K1+:2.000 Na1+:2.000 O2-:10.000 Sm3+:2.000 Ta5+:2.000,Ta1,5.0,5.0,6,5,0.087,"[145.235, 145.235, 107.386, 107.386, 107.386, 107.386, 84.877, 84.877, 84.877, 84.877]","{(0.0, -6.37, 3.46), (0.0, 6.37, 3.46), (0.0, 0.0, 6.93), (-6.37, 0.0, -3.46), (0.0, 0.0, -6.93), (6.37, -6.37, 0.0), (6.37, 0.0, -3.46), (6.37, 6.37, 0.0)}"
1909,420036.cif,Eu3+:2.000 K1+:2.000 Na1+:2.000 Nb5+:2.000 O2-:10.000,Na1,5.0,1.0,3,1,0.003,"[142.092, 142.092, 108.953, 108.953, 108.947, 108.947, 83.944, 83.944, 83.944, 83.944]","{(9.21, 0.0, -4.68), (0.0, 0.0, 9.36), (-9.21, -9.21, 0.0), (-9.21, 0.0, -4.68), (0.0, 0.0, -9.36), (9.21, -9.21, 0.0), (0.0, -9.21, 4.68), (0.0, 9.21, 4.68)}"
1910,420036.cif,Eu3+:2.000 K1+:2.000 Na1+:2.000 Nb5+:2.000 O2-:10.000,Nb1,5.0,5.0,5,5,0.083,"[145.165, 145.165, 107.422, 107.416, 107.416, 107.416, 84.859, 84.859, 84.859, 84.859]","{(0.0, -6.36, 3.45), (0.0, 6.36, 3.45), (0.0, -0.0, 6.9), (-6.36, 0.0, -3.45), (0.0, 0.0, -6.9), (6.36, -6.36, 0.0), (6.36, 0.0, -3.45), (-6.36, -6.36, 0.0)}"
1911,420037.cif,Gd3+:2.000 K1+:2.000 Na1+:2.000 Nb5+:2.000 O2-:10.000,Na1,5.0,1.0,3,1,0.0,"[141.334, 141.334, 109.336, 109.336, 109.329, 109.329, 83.708, 83.708, 83.708, 83.708]","{(9.24, 0.0, -4.63), (0.0, -0.0, 9.26), (9.24, 9.24, -0.0), (0.0, 0.0, -9.26), (-9.24, -0.0, -4.63), (9.24, -9.24, 0.0), (0.0, -9.24, 4.63), (0.0, 9.24, 4.63)}"
1912,420037.cif,Gd3+:2.000 K1+:2.000 Na1+:2.000 Nb5+:2.000 O2-:10.000,Nb1,5.0,5.0,5,5,0.089,"[144.945, 144.945, 107.53, 107.53, 107.53, 107.524, 84.796, 84.796, 84.796, 84.796]","{(0.0, -6.36, 3.45), (0.0, 6.36, 3.45), (0.0, -0.0, 6.9), (-6.36, 0.0, -3.45), (0.0, 0.0, -6.9), (6.36, -6.36, 0.0), (6.36, 0.0, -3.45), (-6.36, -6.36, 0.0)}"
1913,420038.cif,K1+:2.000 Na1+:2.000 Nb5+:2.000 Nd3+:2.000 O2-:10.000,Na1,5.0,1.0,3,1,0.006,"[143.533, 143.533, 108.234, 108.234, 108.234, 108.234, 84.382, 84.382, 84.382, 84.382]","{(9.26, 0.0, -4.78), (0.0, -0.0, 9.57), (9.26, 9.26, 0.0), (-9.26, 0.0, -4.78), (0.0, 0.0, -9.57), (9.26, -9.26, 0.0), (0.0, -9.26, 4.78), (0.0, 9.26, 4.78)}"
1914,420038.cif,K1+:2.000 Na1+:2.000 Nb5+:2.000 Nd3+:2.000 O2-:10.000,Nb1,5.0,5.0,5,5,0.094,"[145.225, 145.225, 107.392, 107.386, 107.386, 107.386, 84.877, 84.877, 84.877, 84.877]","{(0.0, -6.36, 3.47), (0.0, 6.36, 3.47), (0.0, -0.0, 6.94), (-6.36, 0.0, -3.47), (0.0, 0.0, -6.94), (6.36, -6.36, 0.0), (6.36, 0.0, -3.47), (-6.36, -6.36, 0.0)}"
1915,420039.cif,K1+:2.000 Na1+:2.000 Nb5+:2.000 O2-:10.000 Pr3+:2.000,Na1,5.0,1.0,3,1,0.008,"[144.164, 144.164, 107.921, 107.921, 107.921, 107.921, 84.566, 84.566, 84.566, 84.566]","{(9.27, 0.0, -4.84), (0.0, 0.0, 9.67), (-9.27, -9.27, 0.0), (-9.27, 0.0, -4.84), (0.0, 0.0, -9.67), (9.27, -9.27, 0.0), (0.0, -9.27, 4.84), (0.0, 9.27, 4.84)}"
1916,420039.cif,K1+:2.000 Na1+:2.000 Nb5+:2.000 O2-:10.000 Pr3+:2.000,Nb1,5.0,5.0,5,5,0.098,"[145.406, 145.406, 107.296, 107.296, 107.296, 107.296, 84.934, 84.934, 84.928, 84.928]","{(0.0, -6.37, 3.49), (0.0, 6.37, 3.49), (0.0, 0.0, 6.98), (-6.37, 0.0, -3.49), (0.0, 0.0, -6.98), (6.37, -6.37, 0.0), (6.37, 0.0, -3.49), (6.37, 6.37, -0.0)}"
1917,420040.cif,K1+:2.000 Na1+:2.000 Nb5+:2.000 O2-:10.000 Sm3+:2.000,Na1,5.0,1.0,3,1,0.002,"[142.41, 142.41, 108.796, 108.796, 108.796, 108.796, 84.042, 84.042, 84.042, 84.042]","{(9.24, 0.0, -4.69), (0.0, 0.0, 9.39), (-9.24, -9.24, 0.0), (-9.24, 0.0, -4.69), (0.0, 0.0, -9.39), (9.24, -9.24, 0.0), (0.0, -9.24, 4.69), (0.0, 9.24, 4.69)}"
1918,420040.cif,K1+:2.000 Na1+:2.000 Nb5+:2.000 O2-:10.000 Sm3+:2.000,Nb1,5.0,5.0,5,5,0.092,"[145.045, 145.045, 107.476, 107.476, 107.476, 107.476, 84.825, 84.825, 84.825, 84.825]","{(0.0, -6.36, 3.47), (0.0, 6.36, 3.47), (0.0, 0.0, 6.93), (-6.36, 0.0, -3.47), (0.0, 0.0, -6.93), (6.36, -6.36, 0.0), (6.36, 0.0, -3.47), (6.36, 6.36, 0.0)}"
1919,42031.cif,Na1+:16.000 S2-:32.000 Sn4+:12.000,Na1,5.0,1.0,3,1,0.02,"[173.217, 139.987, 132.501, 97.366, 92.929, 92.596, 92.556, 85.86, 85.739, 79.082]","{(14.95, -6.28, -2.23), (-10.18, 11.38, 0.21), (-7.02, 3.34, -10.4), (-13.16, -3.1, 7.63), (-4.64, -13.18, 3.49), (6.2, -3.0, -14.61), (11.55, -5.04, -8.15), (-7.8, -5.14, 14.09), (-13.4, -9.89, -8.89), (-6.78, 10.13, 6.13)}"
1921,42031.cif,Na1+:16.000 S2-:32.000 Sn4+:12.000,Sn2,5.0,4.0,5,4,0.133,"[174.098, 123.738, 118.64, 117.62, 94.606, 92.688, 90.521, 88.063, 87.432, 86.658]","{(-2.44, -2.82, 11.25), (5.22, -4.24, -10.26), (-4.48, 0.32, -10.88), (-8.13, 5.92, -7.26), (-8.67, -4.25, 6.95), (-5.3, -13.19, -5.21), (11.45, -2.8, -5.96), (1.21, -8.41, 7.63), (11.73, 0.54, 2.58), (-7.85, 9.26, 1.28)}"
1922,42035.cif,Na1+:8.000 S2-:8.000 Sn4+:2.000,Na1,5.0,1.0,3,1,0.029,"[165.954, 134.227, 134.195, 106.356, 93.893, 90.435, 88.481, 87.455, 83.685, 83.235]","{(-0.47, 14.76, 5.49), (1.82, 14.76, -4.97), (7.45, -14.76, 8.53), (5.02, 14.29, 7.41), (1.71, -11.23, -10.35), (16.0, 3.06, -10.35), (-3.78, -10.76, -12.28), (-1.24, -3.53, 15.84), (-12.47, 0.47, -4.97), (9.74, -14.76, -1.93)}"
1923,421377.cif,Cd2+:8.000 H1+:64.000 Na1+:8.000 O2-:80.000 P3+:24.000,H3,5.0,1.0,1,1,0.016,"[164.472, 151.081, 126.484, 124.876, 92.866, 88.321, 81.645, 67.456, 67.139, 64.336]","{(-5.03, -0.79, 6.8), (1.32, -8.78, -9.91), (2.5, -10.88, 4.5), (-4.7, -7.64, -14.56), (0.99, -1.93, 11.45), (-5.42, -6.15, 2.53), (3.95, 8.58, 7.11), (-6.6, -4.05, -11.87), (5.85, 4.99, 4.42), (5.46, -0.37, 0.16)}"
1925,421643.cif,Na1+:48.000 O2-:56.000 Si4+:16.000,Na1,5.0,1.0,3,1,0.028,"[164.601, 146.408, 105.325, 101.327, 100.585, 96.898, 95.279, 94.198, 92.958, 64.615]","{(-7.21, 6.31, -10.19), (0.33, 8.92, -1.21), (9.2, 7.61, 0.42), (6.51, 6.54, 6.98), (-6.3, 9.79, 5.67), (5.61, 3.07, -8.88), (-2.92, 5.77, 6.83), (-6.87, 7.71, 7.15), (-2.36, 7.85, 5.35), (-10.46, 3.16, -2.15)}"
1926,421643.cif,Na1+:48.000 O2-:56.000 Si4+:16.000,Na2,5.0,1.0,3,1,0.047,"[161.897, 136.17, 113.297, 105.07, 101.695, 98.442, 97.649, 93.566, 86.543, 64.062]","{(-10.61, 3.7, -1.92), (7.95, 10.76, 1.52), (4.04, -7.77, 9.51), (-10.0, -8.52, -1.88), (-4.85, 8.04, 9.11), (3.43, 4.44, 9.48), (2.19, 6.42, -9.51), (5.08, 7.85, -1.79), (1.14, -9.21, 1.79), (-7.14, -5.6, 1.43)}"
1927,421643.cif,Na1+:48.000 O2-:56.000 Si4+:16.000,Na4,5.0,1.0,3,1,0.043,"[149.508, 138.228, 122.175, 110.09, 107.278, 98.158, 97.192, 95.561, 67.617, 65.292]","{(7.93, 5.06, -2.82), (3.43, -3.28, 11.5), (-4.68, -0.96, 11.91), (-7.7, -5.52, 0.67), (-0.73, 8.86, -2.81), (-7.15, -7.01, 1.08), (5.73, -8.74, -9.46), (7.38, 6.55, -3.23), (8.21, -2.69, 1.37), (-2.92, -4.94, -9.46)}"
1928,421643.cif,Na1+:48.000 O2-:56.000 Si4+:16.000,Na5,5.0,1.0,3,1,0.054,"[158.607, 132.408, 120.837, 109.518, 99.602, 98.882, 95.382, 90.321, 89.513, 62.063]","{(-5.81, -8.11, -2.96), (-9.04, 1.56, -9.82), (10.51, -3.56, -0.63), (-1.76, -4.28, 7.66), (5.81, -10.9, -3.28), (-1.47, -0.84, -9.09), (3.23, 6.5, -6.44), (7.28, 6.11, -7.49), (5.81, -6.67, 8.4), (-5.81, -3.89, 8.71)}"
1929,421643.cif,Na1+:48.000 O2-:56.000 Si4+:16.000,Na8,5.0,1.0,3,1,0.032,"[145.568, 139.227, 116.2, 111.895, 102.392, 99.852, 98.083, 95.664, 82.525, 62.406]","{(-5.44, 8.99, 10.24), (-8.75, -10.56, -1.72), (-3.07, -4.77, 10.74), (5.75, -6.54, 10.97), (-11.13, 3.2, -2.21), (6.51, 7.82, 1.65), (4.97, 6.51, 1.35), (1.83, 5.91, 10.17), (-7.22, -9.25, -1.41), (-2.31, 9.59, 1.41)}"
1930,421643.cif,Na1+:48.000 O2-:56.000 Si4+:16.000,Na9,5.0,1.0,3,1,0.041,"[159.537, 132.805, 117.956, 104.543, 102.304, 96.852, 96.252, 94.56, 87.874, 65.361]","{(-2.2, 9.99, -6.5), (11.0, 1.99, -3.99), (-4.69, 2.73, -7.8), (-3.12, -9.43, -4.54), (-3.73, -9.78, 7.75), (5.51, -9.11, -8.46), (7.38, -2.21, 5.12), (10.39, 1.64, 8.3), (-1.24, -2.52, 9.05), (-7.7, -1.12, -10.97)}"
1931,421643.cif,Na1+:48.000 O2-:56.000 Si4+:16.000,Na11,5.0,1.0,3,1,0.065,"[153.24, 122.141, 117.73, 107.818, 105.777, 100.941, 99.387, 98.355, 78.252, 58.909]","{(-6.74, 0.26, 11.21), (11.75, 2.95, -1.88), (3.95, -0.96, 8.08), (2.89, 1.38, 8.52), (10.68, -6.73, -10.05), (7.8, -0.3, 8.86), (-6.74, -11.76, 2.6), (6.74, 2.04, 9.29), (6.74, -9.98, 0.69), (1.06, -7.85, -7.36)}"
1932,421643.cif,Na1+:48.000 O2-:56.000 Si4+:16.000,Na12,5.0,1.0,3,1,0.046,"[143.101, 141.823, 114.387, 113.017, 107.704, 106.852, 101.227, 95.474, 65.569, 62.095]","{(4.93, -12.64, -1.58), (-4.17, -12.13, 0.44), (-7.53, -2.02, -7.05), (5.5, 9.05, -9.3), (-7.35, -1.89, -6.91), (-7.16, -1.9, -6.62), (-6.98, -1.76, -6.49), (1.57, -2.52, -9.07), (8.68, -1.2, -1.95), (-3.23, 9.67, -6.86)}"
1933,421643.cif,Na1+:48.000 O2-:56.000 Si4+:16.000,Na13,5.0,1.0,3,1,0.062,"[151.727, 136.778, 112.749, 105.248, 104.436, 103.592, 99.01, 95.543, 57.67, 56.399]","{(-5.05, 4.22, 5.73), (3.9, -3.45, -4.63), (2.25, 6.81, 6.72), (-10.63, -5.97, -1.12), (1.21, -10.74, 1.79), (-6.09, -13.33, 0.8), (6.39, -5.75, -7.39), (1.85, 1.62, -9.31), (-7.55, 6.52, 8.49), (4.3, 1.75, 11.4)}"
1934,421643.cif,Na1+:48.000 O2-:56.000 Si4+:16.000,Na14,5.0,1.0,3,1,0.028,"[148.244, 139.65, 113.866, 111.808, 101.496, 100.871, 98.789, 94.008, 83.252, 62.264]","{(2.85, -10.42, 5.47), (7.73, 1.9, 9.46), (-6.45, -1.65, -7.79), (-2.06, -10.39, -5.62), (5.37, -10.48, -8.69), (-5.22, -1.35, -6.41), (-5.8, -10.63, 7.17), (11.48, 2.14, -3.33), (2.2, -1.45, -9.48), (8.96, 2.2, 10.83)}"
1935,421643.cif,Na1+:48.000 O2-:56.000 Si4+:16.000,Na15,5.0,1.0,3,1,0.066,"[161.424, 127.207, 111.321, 108.355, 107.632, 100.819, 96.765, 88.848, 85.722, 61.452]","{(-9.31, 4.75, -6.02), (8.53, 9.94, -2.9), (5.31, -5.15, -10.12), (0.46, -7.49, 4.56), (3.07, -4.21, 7.3), (10.65, -0.21, -3.6), (-6.71, 8.02, -3.28), (5.79, 8.27, -6.68), (-7.19, -5.4, -6.72), (-2.28, -9.15, 0.78)}"
1936,421643.cif,Na1+:48.000 O2-:56.000 Si4+:16.000,Na16,5.0,1.0,3,1,0.032,"[146.856, 139.57, 118.679, 115.506, 105.861, 99.881, 97.753, 91.083, 67.226, 65.304]","{(3.05, 9.1, 5.37), (-5.28, 8.9, 9.22), (-8.2, -1.93, 2.49), (-0.88, -2.52, 9.0), (7.24, -0.86, 5.46), (7.51, -1.33, 6.99), (7.45, -2.33, 5.15), (-4.02, -11.89, 2.57), (4.58, -12.16, 0.25), (7.72, -2.8, 6.68)}"
1937,421643.cif,Na1+:48.000 O2-:56.000 Si4+:16.000,Na18,5.0,1.0,3,1,0.066,"[137.502, 127.618, 125.528, 119.637, 103.332, 96.771, 95.549, 93.767, 66.584, 56.75]","{(-10.79, 9.07, 7.37), (3.65, -6.7, -7.46), (10.52, 0.89, 6.15), (4.67, -1.65, 11.88), (-6.15, 7.62, 1.2), (3.68, 13.22, 2.78), (-2.21, -9.24, -1.74), (-0.99, -5.24, -1.3), (2.46, 9.23, 2.34), (-3.95, -3.25, 10.74)}"
1938,421643.cif,Na1+:48.000 O2-:56.000 Si4+:16.000,Na19,5.0,1.0,3,1,0.042,"[157.043, 128.668, 126.114, 103.692, 102.668, 95.803, 95.359, 94.52, 89.536, 61.373]","{(2.99, -9.26, 10.32), (-8.95, -0.0, 3.03), (0.33, -10.85, 1.59), (-9.11, -0.74, -1.38), (10.59, 5.86, -3.59), (10.75, 6.59, 0.82), (-6.45, 0.86, 7.36), (7.93, -7.65, -7.85), (10.44, -6.8, -3.52), (3.14, 3.39, 10.26)}"
1939,421643.cif,Na1+:48.000 O2-:56.000 Si4+:16.000,Na20,5.0,1.0,3,1,0.041,"[142.111, 139.996, 115.862, 111.254, 110.775, 105.623, 100.277, 96.085, 64.615, 61.953]","{(-8.72, 1.93, 0.93), (-6.89, -6.65, -1.89), (-4.7, 2.38, 12.61), (7.26, 7.11, 1.93), (6.66, 6.46, 1.75), (2.64, 6.01, -9.93), (-7.49, -7.31, -2.07), (-6.14, 8.6, -9.95), (4.68, 0.44, 12.81), (1.89, -9.25, -1.87)}"
1940,421643.cif,Na1+:48.000 O2-:56.000 Si4+:16.000,Na23,5.0,1.0,3,1,0.064,"[135.717, 130.128, 120.411, 120.265, 102.756, 99.462, 97.215, 93.784, 66.409, 55.075]","{(-4.64, -12.27, 0.85), (-4.35, 6.67, 7.24), (-2.68, -2.68, -9.16), (-4.61, -1.79, -13.62), (4.17, -11.6, 2.44), (10.4, -7.31, -9.98), (-10.84, -6.08, -1.2), (-0.07, 1.38, 4.83), (1.85, 0.48, 9.29), (6.12, -2.02, -7.57)}"
1941,421643.cif,Na1+:48.000 O2-:56.000 Si4+:16.000,Na24,5.0,1.0,3,1,0.066,"[159.164, 124.43, 122.161, 120.624, 114.872, 102.586, 101.988, 91.347, 65.776, 57.173]","{(-3.15, 7.48, -11.32), (4.62, -8.37, -7.96), (-1.99, -8.88, -1.67), (5.51, -3.52, -6.86), (-8.38, 2.84, 0.06), (5.34, 1.64, 13.43), (-10.65, 2.12, -6.13), (11.95, 2.14, 7.14), (-7.49, 7.7, 1.17), (9.68, 1.41, 0.94)}"
1950,422413.cif,Cu2+:8.000 Cu3+:4.000 Na1+:20.000 O2-:24.000,Na6,5.0,1.0,3,1,0.056,"[139.552, 123.052, 118.385, 116.436, 112.88, 100.306, 93.842, 77.743, 66.983, 65.216]","{(1.99, 0.33, -8.95), (0.68, -11.52, -4.91), (9.86, 11.93, 0.92), (9.44, -11.45, 0.18), (8.54, 0.08, 4.96), (-2.23, -0.33, 8.82), (-2.27, -0.67, 8.92), (2.03, 0.66, -9.05), (10.79, 0.74, -3.96), (-1.34, -11.86, 4.04)}"
1951,422413.cif,Cu2+:8.000 Cu3+:4.000 Na1+:20.000 O2-:24.000,Na1,5.0,1.0,3,1,0.022,"[135.024, 134.507, 127.814, 126.143, 98.563, 97.013, 90.814, 88.023, 77.52, 69.611]","{(10.3, -0.07, -4.74), (-2.27, 0.34, 9.03), (9.52, 10.73, -0.52), (-1.49, -10.46, 4.8), (-2.5, 0.34, 9.01), (-8.31, -0.17, -4.49), (2.39, -0.08, -9.48), (2.62, -0.08, -9.46), (9.21, -10.37, -0.19), (-1.41, 10.63, 4.45)}"
1952,422413.cif,Cu2+:8.000 Cu3+:4.000 Na1+:20.000 O2-:24.000,Na2,5.0,1.0,3,1,0.036,"[131.821, 130.708, 129.072, 125.521, 101.923, 99.108, 93.113, 84.744, 74.383, 68.58]","{(1.31, -10.86, -4.17), (9.54, -11.1, 0.39), (-2.09, 0.4, 9.37), (-2.02, -0.2, 9.17), (-2.49, -0.19, 9.01), (-2.56, 0.41, 9.21), (8.19, -0.14, 4.59), (-1.21, -10.55, 5.01), (-8.97, -10.32, 0.6), (-10.25, 0.05, 4.6)}"
1953,422413.cif,Cu2+:8.000 Cu3+:4.000 Na1+:20.000 O2-:24.000,Na3,5.0,1.0,3,1,0.047,"[138.426, 124.111, 122.984, 117.756, 111.765, 97.175, 93.664, 80.038, 69.458, 65.279]","{(9.7, -11.6, 0.27), (-1.99, 0.33, 8.95), (1.4, -11.52, -4.49), (-2.03, 0.66, 9.05), (8.27, -0.07, 4.74), (-2.23, 0.33, 8.82), (-0.83, -10.86, 4.45), (-2.27, 0.67, 8.92), (-8.89, -10.78, -0.17), (-10.29, 0.41, 4.2)}"
1954,423285.cif,As5+:40.000 Cu2+:32.000 Na1+:56.000 O2-:160.000,Cu1,5.0,2.0,4,1,0.099,"[177.437, 144.321, 116.917, 98.656, 98.349, 96.748, 90.309, 88.321, 83.719, 80.34]","{(-6.39, 8.06, 4.69), (1.11, 4.08, -7.26), (1.56, 7.22, -4.82), (-4.27, -2.37, 6.23), (2.73, 6.79, 1.69), (4.85, -3.64, 3.23), (-4.72, -5.51, 3.79), (-0.12, -2.79, -7.97), (-8.07, -1.95, 1.54), (6.08, 3.24, 3.94)}"
1955,423285.cif,As5+:40.000 Cu2+:32.000 Na1+:56.000 O2-:160.000,Cu2,5.0,2.0,4,1,0.127,"[167.661, 140.39, 123.491, 101.239, 97.452, 95.993, 92.797, 91.049, 79.916, 78.516]","{(0.95, 6.56, 4.1), (-1.38, -4.19, 8.02), (4.51, 6.91, -1.34), (-7.91, -1.8, -2.29), (-7.86, -4.02, 2.57), (6.33, -3.92, -2.28), (4.56, 4.69, 3.52), (-5.58, 8.96, -6.21), (-3.76, -1.87, -7.15), (-0.15, -3.74, -7.73)}"
1956,423285.cif,As5+:40.000 Cu2+:32.000 Na1+:56.000 O2-:160.000,Cu3,5.0,2.0,4,1,0.079,"[164.091, 143.322, 108.548, 106.738, 106.35, 93.612, 92.275, 86.859, 81.779, 73.817]","{(-5.34, -4.02, -3.67), (2.95, -5.07, 3.45), (3.24, 5.44, -3.62), (7.01, -0.0, 4.7), (3.33, -0.51, 8.16), (2.24, 6.95, 1.66), (7.63, -6.08, -5.3), (-1.65, -3.52, -7.13), (2.86, 0.87, -8.33), (-6.34, -2.51, 1.61)}"
1958,423817.cif,Na1+:4.000 O2-:24.000 U6+:4.000 V5+:4.000,V1,5.0,5.0,4,5,0.256,"[150.262, 140.896, 109.481, 108.554, 104.862, 104.62, 89.92, 89.129, 84.744, 77.103]","{(0.89, -2.31, 7.08), (-2.49, 1.85, 5.52), (3.61, -4.54, 2.17), (-6.08, -0.03, 0.95), (-2.71, -4.78, 2.81), (6.51, 0.93, -0.67), (6.5, 0.34, -0.38), (0.41, 7.33, 2.68), (3.78, 2.57, 4.54), (-6.09, -0.62, 1.24)}"
1960,424200.cif,Cr6+:16.000 H1+:48.000 Na1+:32.000 O2-:88.000,Na2,5.0,1.0,3,1,0.012,"[154.04, 142.514, 127.77, 113.385, 91.742, 91.513, 89.811, 89.553, 82.848, 79.041]","{(8.99, -7.92, -6.26), (3.65, -9.77, 1.31), (6.61, 6.7, 3.98), (7.04, 6.57, 2.54), (4.92, -4.19, 11.01), (-6.23, -8.03, -2.25), (9.84, -2.21, 4.88), (-4.96, -2.45, 7.45), (-5.81, -8.16, -3.69), (1.69, 4.72, 10.11)}"
1961,424355.cif,Mo6+:44.000 Na1+:24.000 O2-:144.000,Mo2,5.0,6.0,5,6,0.414,"[148.682, 144.076, 105.73, 104.584, 104.253, 104.253, 98.158, 95.722, 76.308, 71.131]","{(-3.6, -4.49, 0.07), (-4.21, 6.4, -0.22), (5.71, 5.24, -0.06), (4.84, -0.54, 4.57), (-0.26, 0.08, 8.22), (-0.41, 5.51, 3.07), (4.7, 4.89, -0.58), (-4.61, -4.84, -0.46), (-5.07, 0.62, 4.41), (0.2, -5.38, 3.36)}"
1962,424355.cif,Mo6+:44.000 Na1+:24.000 O2-:144.000,Mo5,5.0,6.0,5,6,0.432,"[153.792, 140.471, 104.129, 102.586, 102.398, 102.087, 101.759, 101.251, 72.386, 72.097]","{(-5.32, -5.68, -0.05), (4.83, -0.37, 4.62), (-4.77, 0.24, 4.55), (-0.09, -0.11, 8.16), (-0.33, 5.42, 3.37), (-4.44, -4.98, -0.25), (4.59, 5.15, -0.16), (4.28, -6.29, 0.02), (0.24, -5.33, 3.36), (3.71, 4.45, 0.04)}"
1963,424374.cif,Ag1+:49.600 As5+:16.000 Mo6+:72.000 Na1+:6.400 O2-:284.000,Ag4,5.0,1.0,5,1,0.07,"[151.14, 137.902, 107.512, 106.332, 101.578, 86.394, 84.854, 79.683, 77.649, 61.302]","{(-11.61, 8.47, 0.83), (-10.17, -4.32, -1.51), (5.19, 6.4, 8.75), (-1.04, 8.3, 1.51), (-4.48, -1.33, 6.51), (0.16, 7.04, -9.64), (6.09, -1.5, 7.2), (1.6, -5.75, -11.99), (-3.94, -6.23, 5.72), (0.7, 2.15, -10.43)}"
1964,424374.cif,Ag1+:49.600 As5+:16.000 Mo6+:72.000 Na1+:6.400 O2-:284.000,Ag3,5.0,1.0,5,1,0.064,"[150.75, 140.175, 112.892, 110.91, 99.584, 93.159, 89.003, 88.51, 75.481, 67.567]","{(11.61, -8.47, -0.83), (4.48, 1.33, -6.51), (-10.17, -4.32, -1.51), (5.19, 6.4, 8.75), (-1.04, 8.3, 1.51), (-0.16, -7.04, 9.64), (6.09, -1.5, 7.2), (1.6, -5.75, -11.99), (-3.94, -6.23, 5.72), (0.7, 2.15, -10.43)}"
1965,424374.cif,Ag1+:49.600 As5+:16.000 Mo6+:72.000 Na1+:6.400 O2-:284.000,Ag2,5.0,1.0,5,1,0.019,"[168.696, 155.04, 103.757, 96.863, 96.569, 87.536, 87.283, 83.321, 81.564, 78.176]","{(9.28, 2.7, 7.43), (0.17, 7.04, -7.2), (8.19, -2.12, 6.65), (8.46, 1.08, -5.52), (2.46, -1.72, 9.23), (3.9, 8.82, 1.96), (11.11, -1.96, 2.86), (12.19, 2.86, 3.65), (-4.74, 9.07, 8.33), (-5.56, 7.45, -4.62)}"
1966,424374.cif,Ag1+:49.600 As5+:16.000 Mo6+:72.000 Na1+:6.400 O2-:284.000,Ag5,5.0,1.0,5,1,0.019,"[163.097, 140.996, 131.43, 111.408, 106.332, 89.467, 86.715, 83.725, 80.183, 76.237]","{(-0.3, -7.82, -7.74), (-5.98, 7.08, 3.2), (-9.3, 3.26, 8.15), (-2.4, -4.97, -11.95), (-4.62, 5.12, 7.59), (-5.46, -9.35, 9.42), (-4.14, 4.8, -9.01), (-10.66, 5.22, 3.76), (-2.52, 2.28, 11.81), (-8.92, -4.55, 0.82)}"
1967,424499.cif,Cl1-:4.000 Cu2+:16.000 Na1+:4.000 O2-:36.000 P5+:8.000,Cu3,5.0,2.0,4,1,0.061,"[173.514, 151.081, 104.407, 100.924, 99.004, 97.019, 89.02, 84.681, 83.771, 82.952]","{(9.09, 0.69, 0.27), (5.35, -4.87, -3.33), (4.41, -0.25, -10.74), (7.14, 2.77, 1.86), (2.07, 6.87, 5.05), (0.3, -9.35, 0.45), (-5.71, -0.63, -3.77), (-4.77, -5.25, 3.63), (-7.66, 1.45, -2.17), (-2.61, 5.94, -5.95)}"
1968,424499.cif,Cl1-:4.000 Cu2+:16.000 Na1+:4.000 O2-:36.000 P5+:8.000,Cu4,5.0,2.0,4,1,0.074,"[173.514, 144.627, 112.575, 100.51, 98.534, 95.762, 89.014, 86.841, 86.417, 81.721]","{(-0.73, -2.69, 7.14), (3.57, -6.92, 4.48), (-3.28, 0.01, 8.32), (-5.19, -6.18, -3.71), (-2.03, 0.28, -6.7), (0.51, -2.41, -7.88), (-12.04, 0.75, 0.13), (-5.1, 5.59, 3.11), (0.6, 9.35, -1.07), (4.9, 5.12, -3.72)}"
1969,424558.cif,Fe2+:8.000 H1+:8.000 Na1+:40.000 O2-:32.000,Na1,5.0,1.0,3,1,0.078,"[164.709, 133.299, 122.936, 103.433, 101.701, 95.175, 91.541, 89.204, 85.36, 79.962]","{(-0.33, -0.62, -11.79), (5.76, 9.79, -3.21), (4.97, -11.37, -8.45), (-10.59, 1.78, 5.67), (0.42, 11.27, -0.72), (-5.29, -8.97, 9.01), (-0.89, -11.01, -5.67), (-5.43, 11.62, 2.07), (-11.52, 1.21, -6.51), (0.05, -10.45, 6.52)}"
