,Cif,Name,Site,CN,OS,Period,Group,SDofBV,Angles
108,150240.cif,Fe3+:14.948 Li1+:5.212 Mn3+:1.224 Mn4+:2.472 O2-:32.000,Li2,6.0,1.0,2,1,0.0,"[180.0, 180.0, 180.0, 95.601, 95.601, 95.601, 95.192, 95.192, 95.187, 84.606, 84.606, 84.6, 84.6, 84.6, 84.6]"
109,150240.cif,Fe3+:14.948 Li1+:5.212 Mn3+:1.224 Mn4+:2.472 O2-:32.000,Mn1,6.0,3.0,4,7,0.0,"[180.0, 180.0, 180.0, 95.601, 95.601, 95.601, 95.192, 95.192, 95.187, 84.606, 84.606, 84.6, 84.6, 84.6, 84.6]"
110,150240.cif,Fe3+:14.948 Li1+:5.212 Mn3+:1.224 Mn4+:2.472 O2-:32.000,Mn3,6.0,3.0,4,7,0.004,"[180.0, 180.0, 180.0, 95.4, 95.4, 95.394, 95.394, 95.192, 95.187, 84.813, 84.808, 84.808, 84.808, 84.399, 84.399]"
111,150240.cif,Fe3+:14.948 Li1+:5.212 Mn3+:1.224 Mn4+:2.472 O2-:32.000,Mn2,6.0,4.0,4,7,0.0,"[180.0, 180.0, 180.0, 95.601, 95.601, 95.601, 95.192, 95.192, 95.187, 84.606, 84.606, 84.6, 84.6, 84.6, 84.6]"
112,150240.cif,Fe3+:14.948 Li1+:5.212 Mn3+:1.224 Mn4+:2.472 O2-:32.000,Mn4,6.0,4.0,4,7,0.005,"[180.0, 180.0, 180.0, 95.4, 95.4, 95.394, 95.394, 95.192, 95.187, 84.813, 84.808, 84.808, 84.808, 84.399, 84.399]"
113,150241.cif,Fe3+:17.576 Li1+:4.792 Mn3+:0.648 Mn4+:1.284 O2-:32.000,Fe2,6.0,3.0,4,8,0.0,"[179.19, 179.19, 179.19, 95.532, 95.532, 95.526, 94.353, 94.347, 94.347, 85.066, 85.066, 85.066, 85.066, 85.061, 85.061]"
114,150241.cif,Fe3+:17.576 Li1+:4.792 Mn3+:0.648 Mn4+:1.284 O2-:32.000,Fe3,6.0,3.0,4,8,0.014,"[180.0, 180.0, 179.19, 94.939, 94.939, 94.347, 94.318, 94.318, 94.301, 85.682, 85.676, 85.659, 85.653, 85.089, 85.084]"
115,150241.cif,Fe3+:17.576 Li1+:4.792 Mn3+:0.648 Mn4+:1.284 O2-:32.000,Li2,6.0,1.0,2,1,0.0,"[179.19, 179.19, 179.19, 95.532, 95.532, 95.526, 94.353, 94.347, 94.347, 85.066, 85.066, 85.066, 85.066, 85.061, 85.061]"
116,150241.cif,Fe3+:17.576 Li1+:4.792 Mn3+:0.648 Mn4+:1.284 O2-:32.000,Mn3,6.0,3.0,4,7,0.012,"[180.0, 180.0, 179.19, 94.939, 94.939, 94.347, 94.318, 94.318, 94.301, 85.682, 85.676, 85.659, 85.653, 85.089, 85.084]"
117,150241.cif,Fe3+:17.576 Li1+:4.792 Mn3+:0.648 Mn4+:1.284 O2-:32.000,Mn1,6.0,3.0,4,7,0.0,"[179.19, 179.19, 179.19, 95.532, 95.532, 95.526, 94.353, 94.347, 94.347, 85.066, 85.066, 85.066, 85.066, 85.061, 85.061]"
118,150241.cif,Fe3+:17.576 Li1+:4.792 Mn3+:0.648 Mn4+:1.284 O2-:32.000,Mn2,6.0,4.0,4,7,0.0,"[179.19, 179.19, 179.19, 95.532, 95.532, 95.526, 94.353, 94.347, 94.347, 85.066, 85.066, 85.066, 85.066, 85.061, 85.061]"
119,150241.cif,Fe3+:17.576 Li1+:4.792 Mn3+:0.648 Mn4+:1.284 O2-:32.000,Mn4,6.0,4.0,4,7,0.013,"[180.0, 180.0, 179.19, 94.939, 94.939, 94.347, 94.318, 94.318, 94.301, 85.682, 85.676, 85.659, 85.653, 85.089, 85.084]"
120,150242.cif,Fe3+:19.672 Li1+:3.944 O2-:32.000,Fe2,6.0,3.0,4,8,0.0,"[180.0, 180.0, 180.0, 91.736, 91.736, 91.736, 91.736, 91.736, 91.736, 88.264, 88.264, 88.264, 88.264, 88.264, 88.264]"
121,150242.cif,Fe3+:19.672 Li1+:3.944 O2-:32.000,Li1,6.0,1.0,2,1,0.0,"[180.0, 180.0, 180.0, 91.736, 91.736, 91.736, 91.736, 91.731, 91.731, 88.269, 88.269, 88.264, 88.264, 88.264, 88.264]"
122,150330.cif,Ba2+:3.000 Li1+:0.899 Nb5+:1.501 O2-:9.000 W6+:0.600,Li2,6.0,1.0,2,1,0.032,"[176.376, 176.376, 176.376, 93.095, 93.09, 93.078, 89.427, 89.427, 89.416, 89.416, 89.404, 89.404, 87.971, 87.96, 87.96]"
123,150330.cif,Ba2+:3.000 Li1+:0.899 Nb5+:1.501 O2-:9.000 W6+:0.600,Li1,6.0,1.0,2,1,0.0,"[180.0, 180.0, 180.0, 91.375, 91.375, 91.375, 91.375, 91.375, 91.375, 88.631, 88.625, 88.625, 88.625, 88.625, 88.625]"
124,150330.cif,Ba2+:3.000 Li1+:0.899 Nb5+:1.501 O2-:9.000 W6+:0.600,Nb1,6.0,5.0,5,5,0.0,"[180.0, 180.0, 180.0, 91.375, 91.375, 91.375, 91.375, 91.375, 91.375, 88.631, 88.625, 88.625, 88.625, 88.625, 88.625]"
125,150330.cif,Ba2+:3.000 Li1+:0.899 Nb5+:1.501 O2-:9.000 W6+:0.600,Nb2,6.0,5.0,5,5,0.127,"[176.376, 176.376, 176.376, 93.095, 93.09, 93.078, 89.427, 89.427, 89.416, 89.416, 89.404, 89.404, 87.971, 87.96, 87.96]"
126,150330.cif,Ba2+:3.000 Li1+:0.899 Nb5+:1.501 O2-:9.000 W6+:0.600,W1,6.0,6.0,6,6,0.163,"[176.376, 176.376, 176.376, 93.095, 93.09, 93.078, 89.427, 89.427, 89.416, 89.416, 89.404, 89.404, 87.971, 87.96, 87.96]"
127,150332.cif,Al3+:2.000 Ca2+:2.000 F1-:12.000 Li1+:2.000,Al1,6.0,3.0,3,3,0.0,"[176.659, 176.562, 176.562, 91.713, 91.702, 91.696, 90.774, 90.774, 90.768, 90.768, 90.768, 90.756, 86.864, 86.864, 86.847]"
128,150332.cif,Al3+:2.000 Ca2+:2.000 F1-:12.000 Li1+:2.000,Ca1,6.0,2.0,4,2,0.0,"[180.0, 180.0, 180.0, 92.935, 92.935, 92.935, 92.935, 92.929, 92.929, 87.071, 87.071, 87.071, 87.065, 87.065, 87.065]"
129,150332.cif,Al3+:2.000 Ca2+:2.000 F1-:12.000 Li1+:2.000,Li1,6.0,1.0,2,1,0.0,"[169.265, 169.235, 169.235, 96.16, 96.16, 96.148, 96.148, 96.148, 96.137, 92.315, 92.292, 92.287, 76.308, 76.308, 76.29]"
130,150333.cif,Al3+:2.000 Ca2+:2.000 F1-:12.000 Li1+:2.000,Al1,6.0,3.0,3,3,0.0,"[176.467, 176.376, 176.376, 91.857, 91.84, 91.834, 90.774, 90.768, 90.762, 90.762, 90.762, 90.756, 86.744, 86.744, 86.727]"
131,150333.cif,Al3+:2.000 Ca2+:2.000 F1-:12.000 Li1+:2.000,Ca1,6.0,2.0,4,2,0.0,"[180.0, 180.0, 180.0, 93.027, 93.027, 93.027, 93.027, 93.021, 93.021, 86.979, 86.979, 86.973, 86.973, 86.973, 86.973]"
132,150333.cif,Al3+:2.000 Ca2+:2.000 F1-:12.000 Li1+:2.000,Li1,6.0,1.0,2,1,0.0,"[169.327, 169.327, 169.327, 95.993, 95.987, 95.987, 95.981, 95.981, 95.981, 92.413, 92.396, 92.396, 76.526, 76.526, 76.514]"
133,150334.cif,Al3+:2.000 F1-:12.000 Li1+:2.000 Sr2+:2.000,Al1,6.0,3.0,3,3,0.0,"[173.617, 173.565, 173.565, 94.422, 94.399, 94.399, 90.327, 90.321, 90.315, 90.315, 90.309, 90.304, 85.325, 85.325, 85.302]"
134,150334.cif,Al3+:2.000 F1-:12.000 Li1+:2.000 Sr2+:2.000,Li1,6.0,1.0,2,1,0.0,"[166.337, 166.312, 166.312, 96.027, 96.021, 96.016, 96.01, 96.01, 96.004, 94.882, 94.859, 94.853, 74.58, 74.58, 74.562]"
135,150334.cif,Al3+:2.000 F1-:12.000 Li1+:2.000 Sr2+:2.000,Sr1,6.0,2.0,5,2,0.0,"[180.0, 180.0, 180.0, 94.882, 94.882, 94.876, 94.876, 94.876, 94.876, 85.124, 85.124, 85.124, 85.124, 85.124, 85.118]"
136,150335.cif,Al3+:2.000 F1-:12.000 Li1+:2.000 Sr2+:2.000,Al1,6.0,3.0,3,3,0.0,"[173.617, 173.617, 173.565, 94.347, 94.324, 94.324, 90.384, 90.384, 90.378, 90.372, 90.372, 90.367, 85.279, 85.279, 85.256]"
137,150335.cif,Al3+:2.000 F1-:12.000 Li1+:2.000 Sr2+:2.000,Li1,6.0,1.0,2,1,0.0,"[166.631, 166.581, 166.581, 95.872, 95.866, 95.86, 95.854, 95.854, 95.849, 94.784, 94.761, 94.761, 74.936, 74.93, 74.918]"
138,150335.cif,Al3+:2.000 F1-:12.000 Li1+:2.000 Sr2+:2.000,Sr1,6.0,2.0,5,2,0.0,"[180.0, 180.0, 180.0, 95.215, 95.215, 95.215, 95.215, 95.215, 95.215, 84.785, 84.785, 84.785, 84.785, 84.785, 84.785]"
139,15035.cif,As5+:4.000 Li1+:4.000 Mo6+:4.000 O2-:24.000,Li1,6.0,1.0,2,1,0.022,"[174.81, 169.997, 166.385, 106.445, 97.412, 96.454, 92.826, 90.092, 87.748, 85.486, 85.383, 84.905, 84.796, 84.382, 83.096]"
140,15035.cif,As5+:4.000 Li1+:4.000 Mo6+:4.000 O2-:24.000,Mo1,6.0,6.0,5,6,0.532,"[169.42, 167.796, 165.836, 101.648, 95.492, 94.192, 93.646, 92.161, 91.874, 88.94, 87.392, 86.514, 84.698, 82.675, 77.267]"
141,150411.cif,Li1+:3.600 Nb5+:6.000 O2-:36.000 Sr2+:12.000 W6+:2.400,Li3,6.0,1.0,2,1,0.03,"[178.188, 175.711, 161.514, 102.656, 100.183, 94.773, 93.09, 92.327, 89.691, 88.212, 87.719, 85.176, 84.779, 81.472, 80.689]"
142,150411.cif,Li1+:3.600 Nb5+:6.000 O2-:36.000 Sr2+:12.000 W6+:2.400,Li4,6.0,1.0,2,1,0.029,"[177.193, 176.968, 172.703, 93.629, 92.551, 92.453, 91.536, 91.318, 90.138, 89.851, 89.834, 89.788, 88.671, 86.204, 83.69]"
143,150411.cif,Li1+:3.600 Nb5+:6.000 O2-:36.000 Sr2+:12.000 W6+:2.400,Li1,6.0,1.0,2,1,0.008,"[180.0, 180.0, 180.0, 98.389, 98.384, 94.353, 94.353, 90.149, 90.149, 89.857, 89.851, 85.653, 85.647, 81.611, 81.611]"
144,150411.cif,Li1+:3.600 Nb5+:6.000 O2-:36.000 Sr2+:12.000 W6+:2.400,Li2,6.0,1.0,2,1,0.006,"[180.0, 180.0, 180.0, 91.96, 91.96, 91.65, 91.65, 91.387, 91.387, 88.613, 88.613, 88.35, 88.35, 88.04, 88.04]"
145,150411.cif,Li1+:3.600 Nb5+:6.000 O2-:36.000 Sr2+:12.000 W6+:2.400,Nb1,6.0,5.0,5,5,0.03,"[180.0, 180.0, 180.0, 98.389, 98.384, 94.353, 94.353, 90.149, 90.149, 89.857, 89.851, 85.653, 85.647, 81.611, 81.611]"
146,150411.cif,Li1+:3.600 Nb5+:6.000 O2-:36.000 Sr2+:12.000 W6+:2.400,Nb2,6.0,5.0,5,5,0.023,"[180.0, 180.0, 180.0, 91.96, 91.96, 91.65, 91.65, 91.387, 91.387, 88.613, 88.613, 88.35, 88.35, 88.04, 88.04]"
147,150411.cif,Li1+:3.600 Nb5+:6.000 O2-:36.000 Sr2+:12.000 W6+:2.400,Nb3,6.0,5.0,5,5,0.118,"[178.188, 175.711, 161.514, 102.656, 100.183, 94.773, 93.09, 92.327, 89.691, 88.212, 87.719, 85.176, 84.779, 81.472, 80.689]"
148,150411.cif,Li1+:3.600 Nb5+:6.000 O2-:36.000 Sr2+:12.000 W6+:2.400,Nb4,6.0,5.0,5,5,0.113,"[177.193, 176.968, 172.703, 93.629, 92.551, 92.453, 91.536, 91.318, 90.138, 89.851, 89.834, 89.788, 88.671, 86.204, 83.69]"
149,150411.cif,Li1+:3.600 Nb5+:6.000 O2-:36.000 Sr2+:12.000 W6+:2.400,W1,6.0,6.0,6,6,0.151,"[178.188, 175.711, 161.514, 102.656, 100.183, 94.773, 93.09, 92.327, 89.691, 88.212, 87.719, 85.176, 84.779, 81.472, 80.689]"
150,150411.cif,Li1+:3.600 Nb5+:6.000 O2-:36.000 Sr2+:12.000 W6+:2.400,W2,6.0,6.0,6,6,0.146,"[177.193, 176.968, 172.703, 93.629, 92.551, 92.453, 91.536, 91.318, 90.138, 89.851, 89.834, 89.788, 88.671, 86.204, 83.69]"
151,150451.cif,La3+:3.006 Li1+:1.206 Na1+:1.620 O2-:18.000 Ti4+:6.000,Ti1,6.0,4.0,4,4,0.0,"[180.0, 180.0, 180.0, 90.384, 90.384, 90.384, 90.384, 90.384, 90.384, 89.616, 89.616, 89.616, 89.616, 89.616, 89.616]"
152,150452.cif,La3+:2.952 Li1+:1.206 Na1+:1.872 O2-:18.000 Ti4+:6.000,Ti1,6.0,4.0,4,4,0.0,"[180.0, 180.0, 180.0, 90.355, 90.355, 90.35, 90.35, 90.35, 90.35, 89.65, 89.65, 89.65, 89.65, 89.645, 89.645]"
153,150453.cif,La3+:2.862 Li1+:1.206 Na1+:1.908 O2-:18.000 Ti4+:6.000,Ti1,6.0,4.0,4,4,0.0,"[180.0, 180.0, 180.0, 90.309, 90.309, 90.309, 90.309, 90.309, 90.309, 89.691, 89.691, 89.691, 89.691, 89.691, 89.691]"
154,150454.cif,La3+:2.916 Li1+:1.206 Na1+:1.800 O2-:18.000 Ti4+:6.000,Ti1,6.0,4.0,4,4,0.0,"[180.0, 180.0, 180.0, 90.241, 90.241, 90.241, 90.241, 90.241, 90.241, 89.759, 89.759, 89.759, 89.759, 89.759, 89.759]"
155,150455.cif,La3+:3.150 Li1+:1.206 Na1+:1.116 O2-:18.000 Ti4+:6.000,Ti1,6.0,4.0,4,4,0.0,"[180.0, 180.0, 180.0, 90.166, 90.166, 90.166, 90.166, 90.166, 90.166, 89.834, 89.834, 89.834, 89.834, 89.834, 89.834]"
156,150456.cif,La3+:2.880 Li1+:1.206 Na1+:1.836 O2-:18.000 Ti4+:6.000,Ti1,6.0,4.0,4,4,0.0,"[180.0, 180.0, 180.0, 90.086, 90.086, 90.086, 90.086, 90.086, 90.086, 89.914, 89.914, 89.914, 89.914, 89.914, 89.914]"
157,150457.cif,La3+:2.862 Li1+:1.206 Na1+:1.872 O2-:18.000 Ti4+:6.000,Ti1,6.0,4.0,4,4,0.0,"[180.0, 180.0, 180.0, 90.046, 90.046, 90.046, 90.046, 90.046, 90.046, 89.954, 89.954, 89.954, 89.954, 89.954, 89.954]"
158,150458.cif,La3+:0.498 Li1+:0.201 Na1+:0.252 O2-:3.000 Ti4+:1.000,Ti1,6.0,4.0,4,4,0.0,"[180.0, 180.0, 180.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0]"
159,15111.cif,Eu2+:8.000 Eu3+:4.000 Li1+:4.000 O2-:16.000,Eu1,6.0,3.0,6,0,0.04,"[180.0, 180.0, 167.213, 96.806, 96.806, 95.411, 94.6, 91.776, 91.776, 88.516, 88.516, 84.992, 84.992, 82.837, 82.837]"
163,15119.cif,Bi5+:3.000 F1-:18.000 Li1+:3.000,Bi1,6.0,5.0,6,5,0.0,"[180.0, 180.0, 180.0, 91.255, 91.255, 91.255, 91.255, 91.255, 91.255, 88.745, 88.745, 88.745, 88.745, 88.745, 88.745]"
164,15119.cif,Bi5+:3.000 F1-:18.000 Li1+:3.000,Li1,6.0,1.0,2,1,0.0,"[180.0, 180.0, 180.0, 96.304, 96.304, 96.304, 96.304, 96.304, 96.304, 83.696, 83.696, 83.696, 83.696, 83.696, 83.696]"
165,151426.cif,La3+:8.000 Li1+:4.000 O2-:32.000 Ru5+:4.000 Sr2+:8.000,Li3,6.0,1.0,2,1,0.026,"[180.0, 177.193, 177.193, 91.381, 91.381, 91.381, 91.381, 91.037, 91.031, 88.9, 88.9, 88.619, 88.619, 88.619, 88.619]"
166,151426.cif,La3+:8.000 Li1+:4.000 O2-:32.000 Ru5+:4.000 Sr2+:8.000,Li4,6.0,1.0,2,1,0.032,"[180.0, 175.07, 175.07, 92.459, 92.459, 92.459, 92.459, 90.476, 90.476, 89.312, 89.312, 87.541, 87.541, 87.541, 87.541]"
167,151426.cif,La3+:8.000 Li1+:4.000 O2-:32.000 Ru5+:4.000 Sr2+:8.000,Li1,6.0,1.0,2,1,0.05,"[180.0, 178.854, 178.854, 90.602, 90.602, 90.527, 90.527, 90.527, 90.527, 89.473, 89.473, 89.473, 89.473, 89.387, 89.387]"
168,151426.cif,La3+:8.000 Li1+:4.000 O2-:32.000 Ru5+:4.000 Sr2+:8.000,Li2,6.0,1.0,2,1,0.059,"[180.0, 162.804, 162.804, 98.598, 98.598, 98.598, 98.598, 89.691, 89.691, 87.748, 87.742, 81.402, 81.402, 81.402, 81.402]"
169,151426.cif,La3+:8.000 Li1+:4.000 O2-:32.000 Ru5+:4.000 Sr2+:8.000,Ru1,6.0,5.0,5,8,0.213,"[180.0, 178.854, 178.854, 90.602, 90.602, 90.527, 90.527, 90.527, 90.527, 89.473, 89.473, 89.473, 89.473, 89.387, 89.387]"
170,151426.cif,La3+:8.000 Li1+:4.000 O2-:32.000 Ru5+:4.000 Sr2+:8.000,Ru3,6.0,5.0,5,8,0.114,"[180.0, 177.193, 177.193, 91.381, 91.381, 91.381, 91.381, 91.037, 91.031, 88.9, 88.9, 88.619, 88.619, 88.619, 88.619]"
171,151426.cif,La3+:8.000 Li1+:4.000 O2-:32.000 Ru5+:4.000 Sr2+:8.000,Ru4,6.0,5.0,5,8,0.14,"[180.0, 175.07, 175.07, 92.459, 92.459, 92.459, 92.459, 90.476, 90.476, 89.312, 89.312, 87.541, 87.541, 87.541, 87.541]"
172,151427.cif,La3+:8.000 Li1+:4.000 O2-:32.000 Ru5+:4.000 Sr2+:8.000,Li3,6.0,1.0,2,1,0.027,"[180.0, 178.379, 178.379, 91.874, 91.874, 90.837, 90.837, 90.837, 90.837, 89.163, 89.163, 89.163, 89.163, 88.103, 88.103]"
173,151427.cif,La3+:8.000 Li1+:4.000 O2-:32.000 Ru5+:4.000 Sr2+:8.000,Li4,6.0,1.0,2,1,0.027,"[180.0, 175.344, 175.344, 92.321, 92.321, 92.321, 92.321, 90.842, 90.842, 88.969, 88.969, 87.679, 87.679, 87.679, 87.679]"
174,151427.cif,La3+:8.000 Li1+:4.000 O2-:32.000 Ru5+:4.000 Sr2+:8.000,Li1,6.0,1.0,2,1,0.051,"[180.0, 174.384, 174.384, 92.82, 92.82, 92.82, 92.82, 90.796, 90.796, 88.923, 88.923, 87.18, 87.18, 87.18, 87.18]"
175,151427.cif,La3+:8.000 Li1+:4.000 O2-:32.000 Ru5+:4.000 Sr2+:8.000,Li2,6.0,1.0,2,1,0.056,"[180.0, 172.48, 172.48, 93.773, 93.773, 93.773, 93.773, 91.576, 91.576, 87.931, 87.931, 86.227, 86.227, 86.227, 86.227]"
176,151427.cif,La3+:8.000 Li1+:4.000 O2-:32.000 Ru5+:4.000 Sr2+:8.000,Ru1,6.0,5.0,5,8,0.213,"[180.0, 174.384, 174.384, 92.82, 92.82, 92.82, 92.82, 90.796, 90.796, 88.923, 88.923, 87.18, 87.18, 87.18, 87.18]"
177,151427.cif,La3+:8.000 Li1+:4.000 O2-:32.000 Ru5+:4.000 Sr2+:8.000,Ru2,6.0,5.0,5,8,0.239,"[180.0, 172.48, 172.48, 93.773, 93.773, 93.773, 93.773, 91.576, 91.576, 87.931, 87.931, 86.227, 86.227, 86.227, 86.227]"
178,151427.cif,La3+:8.000 Li1+:4.000 O2-:32.000 Ru5+:4.000 Sr2+:8.000,Ru3,6.0,5.0,5,8,0.119,"[180.0, 178.379, 178.379, 91.874, 91.874, 90.837, 90.837, 90.837, 90.837, 89.163, 89.163, 89.163, 89.163, 88.103, 88.103]"
179,151427.cif,La3+:8.000 Li1+:4.000 O2-:32.000 Ru5+:4.000 Sr2+:8.000,Ru4,6.0,5.0,5,8,0.123,"[180.0, 175.344, 175.344, 92.321, 92.321, 92.321, 92.321, 90.842, 90.842, 88.969, 88.969, 87.679, 87.679, 87.679, 87.679]"
180,151638.cif,Li1+:7.463 O2-:32.000 V3+:8.544 V4+:7.456 Zn2+:0.537,V1,6.0,3.0,4,5,0.0,"[180.0, 180.0, 180.0, 95.377, 95.377, 95.377, 95.377, 95.377, 95.377, 84.623, 84.623, 84.623, 84.623, 84.623, 84.623]"
181,151639.cif,Li1+:5.888 O2-:32.000 V3+:10.112 V4+:5.888 Zn2+:2.112,V1,6.0,3.0,4,5,0.0,"[180.0, 180.0, 180.0, 95.382, 95.382, 95.382, 95.382, 95.377, 95.377, 84.623, 84.623, 84.618, 84.618, 84.618, 84.618]"
182,151900.cif,La3+:2.600 Li1+:0.200 Mg2+:2.000 O2-:12.000 W6+:2.000,Mg1,6.0,2.0,3,2,0.013,"[180.0, 172.222, 172.222, 93.882, 93.882, 93.882, 93.882, 89.736, 89.736, 89.736, 89.736, 86.118, 86.118, 86.118, 86.118]"
183,151900.cif,La3+:2.600 Li1+:0.200 Mg2+:2.000 O2-:12.000 W6+:2.000,W1,6.0,6.0,6,6,0.224,"[180.0, 171.004, 171.004, 94.491, 94.491, 94.491, 94.491, 89.65, 89.65, 89.65, 89.65, 85.509, 85.509, 85.509, 85.509]"
184,151901.cif,La3+:2.520 Li1+:0.440 Mg2+:2.000 O2-:12.000 W6+:2.000,Mg1,6.0,2.0,3,2,0.021,"[180.0, 173.773, 173.773, 93.113, 93.113, 93.113, 93.113, 89.828, 89.828, 89.828, 89.828, 86.887, 86.887, 86.887, 86.887]"
185,151901.cif,La3+:2.520 Li1+:0.440 Mg2+:2.000 O2-:12.000 W6+:2.000,W1,6.0,6.0,6,6,0.236,"[180.0, 172.48, 172.48, 93.756, 93.756, 93.756, 93.756, 89.754, 89.754, 89.754, 89.754, 86.244, 86.244, 86.244, 86.244]"
186,151902.cif,La3+:2.480 Li1+:0.560 Mg2+:2.000 O2-:12.000 W6+:2.000,Mg1,6.0,2.0,3,2,0.032,"[180.0, 174.747, 174.747, 92.637, 92.637, 92.637, 92.637, 89.88, 89.88, 89.88, 89.88, 87.363, 87.363, 87.363, 87.363]"
187,151902.cif,La3+:2.480 Li1+:0.560 Mg2+:2.000 O2-:12.000 W6+:2.000,W1,6.0,6.0,6,6,0.244,"[180.0, 174.685, 174.685, 92.659, 92.659, 92.659, 92.659, 89.874, 89.874, 89.874, 89.874, 87.341, 87.341, 87.341, 87.341]"
188,151919.cif,Fe3+:4.000 Li1+:8.000 O2-:48.000 P5+:12.000 Ti4+:4.000,Fe1,6.0,3.0,4,8,0.08,"[171.972, 171.89, 167.265, 98.586, 95.779, 94.083, 93.715, 91.461, 91.094, 89.903, 89.295, 87.73, 85.762, 83.091, 79.543]"
189,151919.cif,Fe3+:4.000 Li1+:8.000 O2-:48.000 P5+:12.000 Ti4+:4.000,Ti1,6.0,4.0,4,4,0.07,"[171.972, 171.89, 167.265, 98.586, 95.779, 94.083, 93.715, 91.461, 91.094, 89.903, 89.295, 87.73, 85.762, 83.091, 79.543]"
190,151920.cif,Cr3+:4.000 Li1+:8.000 O2-:48.000 P5+:12.000 Ti4+:4.000,Cr1,6.0,3.0,4,6,0.071,"[173.12, 171.69, 167.959, 98.297, 94.767, 93.974, 93.629, 91.358, 90.728, 90.023, 89.782, 88.034, 85.567, 83.742, 79.945]"
191,151920.cif,Cr3+:4.000 Li1+:8.000 O2-:48.000 P5+:12.000 Ti4+:4.000,Ti1,6.0,4.0,4,4,0.076,"[173.12, 171.69, 167.959, 98.297, 94.767, 93.974, 93.629, 91.358, 90.728, 90.023, 89.782, 88.034, 85.567, 83.742, 79.945]"
192,152065.cif,Ga3+:4.000 Li1+:4.000 O2-:24.000 Si4+:8.000,Ga1,6.0,3.0,4,3,0.098,"[171.89, 171.73, 169.113, 100.114, 97.227, 95.054, 94.1, 93.658, 90.0, 89.593, 88.12, 87.644, 82.946, 80.259, 79.77]"
193,152066.cif,Ga3+:4.000 Li1+:4.000 O2-:24.000 Si4+:8.000,Ga1,6.0,3.0,4,3,0.097,"[171.85, 171.34, 168.784, 100.55, 96.996, 94.899, 94.146, 93.951, 90.166, 89.307, 88.355, 87.495, 83.004, 79.933, 79.683]"
194,152067.cif,Ga3+:4.000 Li1+:4.000 O2-:24.000 Si4+:8.000,Ga1,6.0,3.0,4,3,0.102,"[172.307, 170.333, 169.113, 100.871, 95.866, 94.859, 94.313, 94.175, 90.069, 89.009, 88.659, 87.914, 82.992, 79.962, 79.945]"
195,152068.cif,Ga3+:4.000 Li1+:4.000 O2-:24.000 Si4+:8.000,Ga1,6.0,3.0,4,3,0.101,"[172.793, 169.052, 169.052, 101.753, 95.175, 95.175, 94.945, 94.945, 89.387, 89.387, 87.885, 87.88, 83.039, 79.601, 79.601]"
196,152068.cif,Ga3+:4.000 Li1+:4.000 O2-:24.000 Si4+:8.000,Li1,6.0,1.0,2,1,0.037,"[167.905, 139.588, 139.588, 124.848, 124.848, 117.439, 117.439, 91.203, 91.203, 83.448, 79.735, 79.735, 70.08, 66.491, 66.484]"
197,152069.cif,Cr3+:4.000 Li1+:4.000 O2-:24.000 Si4+:8.000,Cr1,6.0,3.0,4,6,0.057,"[175.711, 174.562, 171.73, 96.777, 95.779, 95.054, 94.98, 93.773, 90.069, 88.986, 88.052, 87.128, 85.331, 81.877, 81.784]"
198,152070.cif,Cr3+:4.000 Li1+:4.000 O2-:24.000 Si4+:8.000,Cr1,6.0,3.0,4,6,0.059,"[176.286, 173.217, 171.73, 97.325, 95.526, 95.446, 94.796, 93.537, 89.324, 88.82, 88.459, 87.73, 85.233, 81.79, 81.767]"
199,152071.cif,Cr3+:4.000 Li1+:4.000 O2-:24.000 Si4+:8.000,Cr1,6.0,3.0,4,6,0.06,"[176.758, 171.89, 171.89, 97.828, 95.785, 95.785, 93.687, 93.687, 88.814, 88.814, 88.453, 88.447, 84.969, 81.807, 81.807]"
200,152071.cif,Cr3+:4.000 Li1+:4.000 O2-:24.000 Si4+:8.000,Li1,6.0,1.0,2,1,0.036,"[167.422, 140.184, 140.184, 124.883, 124.883, 117.084, 117.084, 90.699, 90.699, 83.275, 79.863, 79.857, 70.129, 66.89, 66.89]"
201,152072.cif,Cr3+:4.000 Li1+:4.000 O2-:24.000 Si4+:8.000,Cr1,6.0,3.0,4,6,0.061,"[176.467, 171.89, 171.89, 97.603, 95.837, 95.831, 93.664, 93.664, 88.865, 88.86, 88.671, 88.665, 85.141, 81.541, 81.541]"
202,152072.cif,Cr3+:4.000 Li1+:4.000 O2-:24.000 Si4+:8.000,Li1,6.0,1.0,2,1,0.032,"[166.931, 139.943, 139.943, 125.422, 125.422, 117.161, 117.161, 90.733, 90.733, 82.831, 79.432, 79.426, 70.889, 66.79, 66.784]"
203,152073.cif,Li1+:4.000 O2-:24.000 Si4+:8.000 V3+:4.000,V1,6.0,3.0,4,5,0.07,"[175.561, 173.668, 171.85, 97.389, 96.067, 94.468, 93.916, 93.767, 90.258, 88.78, 88.086, 87.197, 83.65, 83.062, 82.663]"
204,152074.cif,Li1+:4.000 O2-:24.000 Si4+:8.000 V3+:4.000,Li1,6.0,1.0,2,1,0.036,"[167.742, 142.157, 142.148, 124.153, 124.146, 115.575, 115.575, 89.65, 89.65, 83.218, 81.17, 81.164, 70.482, 67.238, 67.232]"
