,Cif,Name,Site,CN,OS,Period,Group,SDofBV,Angles,Planes
3393,243986.cif,N5+:6.000 Na1+:2.000 O2-:18.000 Rb1+:4.000,N1,3.0,5.0,2,5,0.01,"[125.03, 117.477, 117.477]","{(0.0, -2.37, 3.32)}"
3394,243986.cif,N5+:6.000 Na1+:2.000 O2-:18.000 Rb1+:4.000,N2,3.0,5.0,2,5,0.017,"[120.225, 120.225, 119.545]","{(0.0, -3.81, -1.36)}"
3395,243986.cif,N5+:6.000 Na1+:2.000 O2-:18.000 Rb1+:4.000,N3,3.0,5.0,2,5,0.01,"[120.418, 119.789, 119.789]","{(0.0, -3.77, 1.32)}"
3396,244004.cif,I5+:32.000 La3+:8.000 Na1+:8.000 O2-:96.000,I1,3.0,5.0,5,7,0.048,"[97.655, 96.252, 93.21]","{(6.12, 1.06, 0.3)}"
3397,244004.cif,I5+:32.000 La3+:8.000 Na1+:8.000 O2-:96.000,I2,3.0,5.0,5,7,0.006,"[100.376, 98.094, 97.51]","{(5.89, -2.37, 1.77)}"
3398,244004.cif,I5+:32.000 La3+:8.000 Na1+:8.000 O2-:96.000,I3,3.0,5.0,5,7,0.039,"[101.648, 99.271, 96.707]","{(0.68, -6.51, 0.38)}"
3399,244004.cif,I5+:32.000 La3+:8.000 Na1+:8.000 O2-:96.000,I4,3.0,5.0,5,7,0.052,"[102.222, 99.381, 96.258]","{(5.52, -0.87, -3.37)}"
3400,244004.cif,I5+:32.000 La3+:8.000 Na1+:8.000 O2-:96.000,I6,3.0,5.0,5,7,0.041,"[99.433, 98.007, 96.494]","{(-5.62, 2.89, -1.44)}"
3401,244004.cif,I5+:32.000 La3+:8.000 Na1+:8.000 O2-:96.000,I7,3.0,5.0,5,7,0.08,"[102.199, 98.731, 97.158]","{(0.3, -6.6, 0.56)}"
3402,244004.cif,I5+:32.000 La3+:8.000 Na1+:8.000 O2-:96.000,I8,3.0,5.0,5,7,0.032,"[99.242, 96.114, 92.877]","{(-0.11, -0.69, 6.35)}"
3403,244005.cif,Ce3+:8.000 I5+:32.000 Na1+:8.000 O2-:96.000,I1,3.0,5.0,5,7,0.052,"[97.21, 94.962, 93.824]","{(6.17, 0.98, 0.22)}"
3404,244005.cif,Ce3+:8.000 I5+:32.000 Na1+:8.000 O2-:96.000,I2,3.0,5.0,5,7,0.05,"[100.48, 98.911, 97.678]","{(-5.86, 2.41, -1.8)}"
3405,244005.cif,Ce3+:8.000 I5+:32.000 Na1+:8.000 O2-:96.000,I3,3.0,5.0,5,7,0.045,"[101.087, 99.474, 97.348]","{(0.67, -6.54, 0.33)}"
3406,244005.cif,Ce3+:8.000 I5+:32.000 Na1+:8.000 O2-:96.000,I4,3.0,5.0,5,7,0.039,"[102.803, 98.928, 95.584]","{(5.52, -0.88, -3.33)}"
3407,244005.cif,Ce3+:8.000 I5+:32.000 Na1+:8.000 O2-:96.000,I6,3.0,5.0,5,7,0.04,"[99.503, 96.436, 95.9]","{(-5.61, 2.84, -1.43)}"
3408,244005.cif,Ce3+:8.000 I5+:32.000 Na1+:8.000 O2-:96.000,I7,3.0,5.0,5,7,0.086,"[102.41, 97.626, 97.002]","{(-0.47, 6.45, -0.6)}"
3409,244005.cif,Ce3+:8.000 I5+:32.000 Na1+:8.000 O2-:96.000,I8,3.0,5.0,5,7,0.023,"[99.48, 96.108, 93.434]","{(0.14, 0.57, -6.28)}"
3410,244006.cif,I5+:32.000 Na1+:8.000 O2-:96.000 Sm3+:8.000,I1,3.0,5.0,5,7,0.037,"[98.123, 95.814, 93.974]","{(6.22, 1.0, 0.24)}"
3411,244006.cif,I5+:32.000 Na1+:8.000 O2-:96.000 Sm3+:8.000,I2,3.0,5.0,5,7,0.056,"[101.514, 98.216, 97.689]","{(-5.88, 2.64, -1.89)}"
3412,244006.cif,I5+:32.000 Na1+:8.000 O2-:96.000 Sm3+:8.000,I3,3.0,5.0,5,7,0.038,"[101.332, 98.291, 97.233]","{(-0.74, 6.42, -0.38)}"
3413,244006.cif,I5+:32.000 Na1+:8.000 O2-:96.000 Sm3+:8.000,I4,3.0,5.0,5,7,0.016,"[102.116, 98.164, 95.578]","{(-5.54, 0.75, 3.38)}"
3414,244006.cif,I5+:32.000 Na1+:8.000 O2-:96.000 Sm3+:8.000,I5,3.0,5.0,5,7,0.072,"[99.584, 97.059, 91.748]","{(-6.18, -0.85, -0.24)}"
3415,244006.cif,I5+:32.000 Na1+:8.000 O2-:96.000 Sm3+:8.000,I6,3.0,5.0,5,7,0.043,"[98.291, 96.869, 96.621]","{(-5.42, 2.77, -1.54)}"
3416,244006.cif,I5+:32.000 Na1+:8.000 O2-:96.000 Sm3+:8.000,I7,3.0,5.0,5,7,0.035,"[102.275, 97.631, 97.215]","{(-0.51, 6.52, -0.65)}"
3417,244006.cif,I5+:32.000 Na1+:8.000 O2-:96.000 Sm3+:8.000,I8,3.0,5.0,5,7,0.047,"[100.515, 97.458, 93.262]","{(-0.16, -0.58, 6.48)}"
3418,244007.cif,Eu3+:8.000 I5+:32.000 Na1+:8.000 O2-:96.000,I1,3.0,5.0,5,7,0.033,"[97.406, 96.062, 93.113]","{(-6.18, -0.93, -0.22)}"
3419,244007.cif,Eu3+:8.000 I5+:32.000 Na1+:8.000 O2-:96.000,I2,3.0,5.0,5,7,0.055,"[99.881, 98.442, 97.782]","{(-5.7, 2.46, -1.91)}"
3420,244007.cif,Eu3+:8.000 I5+:32.000 Na1+:8.000 O2-:96.000,I3,3.0,5.0,5,7,0.062,"[100.195, 99.642, 97.944]","{(-0.71, 6.62, -0.34)}"
3421,244007.cif,Eu3+:8.000 I5+:32.000 Na1+:8.000 O2-:96.000,I4,3.0,5.0,5,7,0.034,"[102.169, 98.563, 94.773]","{(-5.53, 0.89, 3.3)}"
3422,244007.cif,Eu3+:8.000 I5+:32.000 Na1+:8.000 O2-:96.000,I6,3.0,5.0,5,7,0.027,"[99.184, 96.794, 96.465]","{(5.65, -2.81, 1.52)}"
3423,244007.cif,Eu3+:8.000 I5+:32.000 Na1+:8.000 O2-:96.000,I7,3.0,5.0,5,7,0.051,"[102.926, 96.621, 94.991]","{(-0.56, 6.3, -0.67)}"
3424,244007.cif,Eu3+:8.000 I5+:32.000 Na1+:8.000 O2-:96.000,I8,3.0,5.0,5,7,0.046,"[99.898, 95.849, 92.602]","{(0.23, 0.55, -6.32)}"
3425,244015.cif,B3+:36.000 H1+:44.000 Na1+:8.000 O2-:80.000,B1,3.0,3.0,2,3,0.01,"[120.611, 120.212, 119.111]","{(0.98, 4.71, 0.58)}"
3426,244015.cif,B3+:36.000 H1+:44.000 Na1+:8.000 O2-:80.000,B2,3.0,3.0,2,3,0.042,"[122.97, 121.823, 115.201]","{(-1.24, 0.41, 4.67)}"
3427,244015.cif,B3+:36.000 H1+:44.000 Na1+:8.000 O2-:80.000,B3,3.0,3.0,2,3,0.047,"[124.932, 120.611, 114.456]","{(-1.07, -0.13, 4.73)}"
3428,244015.cif,B3+:36.000 H1+:44.000 Na1+:8.000 O2-:80.000,B5,3.0,3.0,2,3,0.023,"[121.225, 119.643, 119.124]","{(0.4, -4.86, -0.14)}"
3429,244015.cif,B3+:36.000 H1+:44.000 Na1+:8.000 O2-:80.000,B6,3.0,3.0,2,3,0.027,"[122.087, 121.125, 116.782]","{(-0.02, -4.87, -0.07)}"
3430,244015.cif,B3+:36.000 H1+:44.000 Na1+:8.000 O2-:80.000,B8,3.0,3.0,2,3,0.041,"[122.874, 120.631, 116.494]","{(-1.9, -4.47, -0.38)}"
3431,244015.cif,B3+:36.000 H1+:44.000 Na1+:8.000 O2-:80.000,B9,3.0,3.0,2,3,0.038,"[121.769, 121.5, 116.724]","{(2.06, 4.41, -0.16)}"
3438,24419.cif,B3+:8.000 Na1+:12.000 Nd3+:4.000 O2-:24.000,B1,3.0,3.0,2,3,0.033,"[123.388, 118.385, 118.216]","{(4.67, 1.44, 0.69)}"
3439,24419.cif,B3+:8.000 Na1+:12.000 Nd3+:4.000 O2-:24.000,B2,3.0,3.0,2,3,0.04,"[121.951, 121.071, 116.956]","{(0.33, 2.58, 4.19)}"
3444,244253.cif,B3+:40.000 Mg2+:1.240 Na1+:24.000 O2-:80.000 Zn2+:6.760,B1,3.0,3.0,2,3,0.039,"[120.458, 120.404, 119.124]","{(0.04, -3.84, -3.06)}"
3445,244253.cif,B3+:40.000 Mg2+:1.240 Na1+:24.000 O2-:80.000 Zn2+:6.760,B2,3.0,3.0,2,3,0.111,"[124.326, 118.379, 117.297]","{(0.49, -3.61, -3.21)}"
3446,244253.cif,B3+:40.000 Mg2+:1.240 Na1+:24.000 O2-:80.000 Zn2+:6.760,B4,3.0,3.0,2,3,0.068,"[123.449, 119.098, 117.355]","{(4.71, 1.15, 0.4)}"
3447,244253.cif,B3+:40.000 Mg2+:1.240 Na1+:24.000 O2-:80.000 Zn2+:6.760,B5,3.0,3.0,2,3,0.117,"[122.541, 119.085, 118.34]","{(-4.43, -2.02, -0.03)}"
3449,244254.cif,B3+:40.000 Cd2+:0.704 Na1+:24.000 O2-:80.000 Zn2+:7.296,B1,3.0,3.0,2,3,0.071,"[121.5, 120.066, 118.398]","{(-0.04, 3.82, 3.06)}"
3450,244254.cif,B3+:40.000 Cd2+:0.704 Na1+:24.000 O2-:80.000 Zn2+:7.296,B2,3.0,3.0,2,3,0.088,"[123.381, 119.091, 117.452]","{(0.47, -3.62, -3.22)}"
3451,244254.cif,B3+:40.000 Cd2+:0.704 Na1+:24.000 O2-:80.000 Zn2+:7.296,B4,3.0,3.0,2,3,0.06,"[123.614, 118.718, 117.665]","{(4.7, 1.11, 0.4)}"
3452,244254.cif,B3+:40.000 Cd2+:0.704 Na1+:24.000 O2-:80.000 Zn2+:7.296,B5,3.0,3.0,2,3,0.114,"[123.161, 118.685, 118.125]","{(-4.4, -2.02, -0.07)}"
3455,24434.cif,Na1+:4.000 O2-:18.000 Te4+:6.000 Zn2+:4.000,Te1,3.0,4.0,5,6,0.042,"[97.302, 97.302, 94.393]","{(-3.51, 6.03, 0.0)}"
3462,245063.cif,B3+:18.000 Na1+:18.000 O2-:54.000 Sc3+:12.000,B1,3.0,3.0,2,3,0.024,"[120.02, 120.007, 119.974]","{(2.87, -1.65, 3.57)}"
3463,245130.cif,C4+:8.000 F1-:24.000 Na1+:16.000 O2-:24.000 Y3+:8.000,C1,3.0,4.0,2,4,0.041,"[122.602, 122.324, 115.075]","{(4.0, -1.09, -1.08)}"
3465,245131.cif,C4+:16.000 H1+:8.000 Na1+:16.000 O2-:56.000 Y3+:8.000,C1,3.0,4.0,2,4,0.027,"[121.945, 121.346, 116.699]","{(2.82, 1.59, -2.84)}"
3466,245131.cif,C4+:16.000 H1+:8.000 Na1+:16.000 O2-:56.000 Y3+:8.000,C2,3.0,4.0,2,4,0.075,"[122.541, 121.191, 116.238]","{(-1.76, -3.5, 1.87)}"
3470,245132.cif,C4+:8.000 F1-:8.000 Na1+:12.000 O2-:24.000 Y3+:4.000,C1,3.0,4.0,2,4,0.103,"[123.388, 123.189, 113.247]","{(3.27, 0.8, -2.57)}"
3471,245132.cif,C4+:8.000 F1-:8.000 Na1+:12.000 O2-:24.000 Y3+:4.000,C2,3.0,4.0,2,4,0.095,"[127.879, 117.717, 114.117]","{(-3.27, 0.48, 2.51)}"
3472,245226.cif,B3+:8.000 Na1+:8.000 O2-:28.000 Y3+:8.000,B1,3.0,3.0,2,3,0.029,"[126.228, 116.789, 116.705]","{(1.04, 4.3, -2.19)}"
3473,245226.cif,B3+:8.000 Na1+:8.000 O2-:28.000 Y3+:8.000,B2,3.0,3.0,2,3,0.015,"[125.436, 120.02, 114.526]","{(1.45, 2.27, 4.16)}"
3474,245227.cif,B3+:8.000 Er3+:8.000 Na1+:8.000 O2-:28.000,B1,3.0,3.0,2,3,0.019,"[127.713, 116.468, 115.525]","{(1.09, 4.24, -2.2)}"
3475,245227.cif,B3+:8.000 Er3+:8.000 Na1+:8.000 O2-:28.000,B2,3.0,3.0,2,3,0.026,"[126.164, 121.111, 112.569]","{(-1.5, -2.28, -4.18)}"
3476,245228.cif,B3+:8.000 La3+:9.000 Na1+:3.000 O2-:27.000,B1,3.0,3.0,2,3,0.0,"[119.947, 119.947, 119.947]","{(0.0, -0.0, 5.0)}"
3477,245228.cif,B3+:8.000 La3+:9.000 Na1+:3.000 O2-:27.000,B2,3.0,3.0,2,3,0.001,"[120.033, 120.0, 119.967]","{(0.0, 0.0, -5.06)}"
3478,245228.cif,B3+:8.000 La3+:9.000 Na1+:3.000 O2-:27.000,B3,3.0,3.0,2,3,0.001,"[119.874, 119.841, 119.808]","{(0.0, 0.0, 4.87)}"
3481,245570.cif,B3+:20.000 Na1+:4.000 O2-:36.000 Sr2+:4.000,B1,3.0,3.0,2,3,0.163,"[129.464, 117.51, 112.923]","{(1.15, 0.31, -4.8)}"
3482,245570.cif,B3+:20.000 Na1+:4.000 O2-:36.000 Sr2+:4.000,B2,3.0,3.0,2,3,0.186,"[123.038, 121.406, 113.847]","{(-0.85, -1.36, 4.61)}"
3483,245570.cif,B3+:20.000 Na1+:4.000 O2-:36.000 Sr2+:4.000,B4,3.0,3.0,2,3,0.182,"[129.264, 118.106, 111.555]","{(-2.49, -2.59, -3.29)}"
3513,247564.cif,H1+:8.000 Na1+:8.000 Ni2+:4.000 O2-:24.000 P3+:8.000,P1,3.0,3.0,3,5,0.011,"[113.11, 113.11, 109.932]","{(2.99, 0.0, -4.66)}"
3514,247564.cif,H1+:8.000 Na1+:8.000 Ni2+:4.000 O2-:24.000 P3+:8.000,P2,3.0,3.0,3,5,0.002,"[112.892, 112.371, 112.365]","{(5.52, 0.0, 0.55)}"
3515,24781.cif,H1+:12.000 K1+:2.000 Na1+:2.000 O2-:12.000 Te4+:2.000,Te1,3.0,4.0,5,6,0.0,"[101.449, 101.449, 101.443]","{(-0.0, 0.0, 6.96)}"
3521,248065.cif,Bi3+:1.807 Ge4+:9.000 Na1+:1.519 O2-:33.000 Pb2+:11.674,Pb5,3.0,2.0,6,4,0.061,"[95.21, 89.782, 87.157]","{(6.04, -1.66, 5.97)}"
3522,248066.cif,Bi3+:3.007 Ge4+:9.000 Na1+:3.030 O2-:33.000 Pb2+:8.933,Na7,3.0,1.0,3,1,0.014,"[96.073, 86.468, 86.267]","{(-5.5, 0.78, -6.54)}"
3523,248066.cif,Bi3+:3.007 Ge4+:9.000 Na1+:3.030 O2-:33.000 Pb2+:8.933,Pb2,3.0,2.0,6,4,0.037,"[96.073, 86.463, 86.267]","{(3.43, 4.37, -6.54)}"
3525,248201.cif,B3+:12.000 Be2+:4.000 Na1+:4.000 O2-:24.000,B1,3.0,3.0,2,3,0.093,"[126.57, 122.493, 110.873]","{(3.74, -0.09, 3.08)}"
3526,248201.cif,B3+:12.000 Be2+:4.000 Na1+:4.000 O2-:24.000,B2,3.0,3.0,2,3,0.028,"[124.18, 123.849, 111.907]","{(-3.28, -0.36, -3.58)}"
3527,248201.cif,B3+:12.000 Be2+:4.000 Na1+:4.000 O2-:24.000,B3,3.0,3.0,2,3,0.086,"[122.745, 119.98, 117.226]","{(2.86, 0.3, 3.93)}"
3538,248974.cif,C4+:12.000 Na1+:16.000 O2-:44.000 U6+:4.000,C1,3.0,4.0,2,4,0.151,"[127.923, 118.151, 113.035]","{(0.2, 0.42, -4.23)}"
3539,248974.cif,C4+:12.000 Na1+:16.000 O2-:44.000 U6+:4.000,C2,3.0,4.0,2,4,0.138,"[127.107, 120.531, 112.34]","{(0.66, 0.26, 4.19)}"
3540,248974.cif,C4+:12.000 Na1+:16.000 O2-:44.000 U6+:4.000,C3,3.0,4.0,2,4,0.199,"[124.458, 121.285, 114.161]","{(-0.6, 0.51, -4.27)}"
3549,249169.cif,C4+:32.000 Mg2+:16.000 Na1+:48.000 O2-:128.000 S6+:8.000,C1,3.0,4.0,2,4,0.0,"[119.993, 119.993, 119.993]","{(-2.48, 2.48, -2.48)}"
3552,249341.cif,B3+:8.000 Be2+:4.000 Na1+:8.000 O2-:20.000,B1,3.0,3.0,2,3,0.061,"[123.141, 120.172, 116.692]","{(2.24, 0.59, 4.35)}"
3557,249567.cif,B3+:4.000 Mg2+:4.000 Na1+:4.000 O2-:12.000,B1,3.0,3.0,2,3,0.085,"[120.71, 120.71, 118.581]","{(0.98, 0.0, 4.8)}"
3558,249611.cif,As3+:18.160 Eu2+:11.440 Na1+:2.600 S2-:40.000,As1,3.0,3.0,4,5,0.082,"[101.332, 99.718, 98.789]","{(-0.35, 4.81, 9.12)}"
3559,249611.cif,As3+:18.160 Eu2+:11.440 Na1+:2.600 S2-:40.000,As3,3.0,3.0,4,5,0.06,"[99.497, 99.381, 96.938]","{(-0.33, 1.83, 10.08)}"
3560,249876.cif,B3+:20.000 H1+:20.000 Na1+:8.000 O2-:44.000,B1,3.0,3.0,2,3,0.059,"[126.748, 121.245, 112.0]","{(4.51, -1.08, -1.38)}"
3561,249876.cif,B3+:20.000 H1+:20.000 Na1+:8.000 O2-:44.000,B4,3.0,3.0,2,3,0.009,"[123.203, 121.534, 115.233]","{(-0.82, 2.43, -4.14)}"
3562,249876.cif,B3+:20.000 H1+:20.000 Na1+:8.000 O2-:44.000,B5,3.0,3.0,2,3,0.042,"[120.991, 119.584, 119.426]","{(4.51, -1.73, -0.48)}"
3590,250086.cif,B3+:4.000 Ba2+:4.000 Na1+:4.000 O2-:12.000,B1,3.0,3.0,2,3,0.037,"[120.245, 120.245, 119.433]","{(-1.6, -0.0, -4.67)}"
3591,250194.cif,B3+:24.000 Na1+:12.000 O2-:42.000,B1,3.0,3.0,2,3,0.066,"[125.493, 120.106, 114.387]","{(-4.65, -0.72, 1.07)}"
3592,250194.cif,B3+:24.000 Na1+:12.000 O2-:42.000,B3,3.0,3.0,2,3,0.046,"[126.448, 119.901, 113.628]","{(-4.73, -0.45, 0.94)}"
3593,250194.cif,B3+:24.000 Na1+:12.000 O2-:42.000,B4,3.0,3.0,2,3,0.06,"[112.799, 111.365, 108.463]","{(0.46, -2.47, 4.38)}"
3594,250194.cif,B3+:24.000 Na1+:12.000 O2-:42.000,B8,3.0,3.0,2,3,0.048,"[124.883, 119.341, 115.722]","{(4.56, 0.41, -1.7)}"
3595,250194.cif,B3+:24.000 Na1+:12.000 O2-:42.000,B10,3.0,3.0,2,3,0.005,"[122.595, 121.386, 116.002]","{(1.26, -4.28, 2.0)}"
3596,250194.cif,B3+:24.000 Na1+:12.000 O2-:42.000,B12,3.0,3.0,2,3,0.015,"[123.025, 122.541, 114.431]","{(-0.78, 4.63, -1.31)}"
3605,250195.cif,B3+:48.000 Ba2+:64.000 Na1+:16.000 O2-:144.000,B1,3.0,3.0,2,3,0.021,"[121.218, 121.218, 117.568]","{(-0.12, 0.12, -4.91)}"
3615,250466.cif,Co2+:4.000 N5+:16.000 Na1+:8.000 O2-:48.000,N1,3.0,5.0,2,5,0.046,"[123.223, 120.478, 116.283]","{(0.68, -0.92, 3.85)}"
3616,250466.cif,Co2+:4.000 N5+:16.000 Na1+:8.000 O2-:48.000,N2,3.0,5.0,2,5,0.105,"[124.479, 118.829, 116.699]","{(-2.66, 2.9, -0.71)}"
3617,250466.cif,Co2+:4.000 N5+:16.000 Na1+:8.000 O2-:48.000,N3,3.0,5.0,2,5,0.044,"[122.168, 121.091, 116.699]","{(0.75, 3.52, 1.5)}"
3618,250466.cif,Co2+:4.000 N5+:16.000 Na1+:8.000 O2-:48.000,N4,3.0,5.0,2,5,0.086,"[125.394, 117.717, 116.846]","{(2.99, 2.25, -1.46)}"
3621,250786.cif,Au3+:1.000 I5+:4.000 Na1+:1.000 O2-:12.000,I1,3.0,5.0,5,7,0.07,"[96.892, 92.551, 92.063]","{(-5.86, 1.23, 1.39)}"
3622,250786.cif,Au3+:1.000 I5+:4.000 Na1+:1.000 O2-:12.000,I2,3.0,5.0,5,7,0.142,"[101.73, 98.048, 94.416]","{(3.44, -4.82, -3.04)}"
3623,250786.cif,Au3+:1.000 I5+:4.000 Na1+:1.000 O2-:12.000,I3,3.0,5.0,5,7,0.121,"[102.052, 98.917, 90.539]","{(4.0, 3.11, -4.01)}"
3624,250786.cif,Au3+:1.000 I5+:4.000 Na1+:1.000 O2-:12.000,I4,3.0,5.0,5,7,0.148,"[100.003, 99.991, 97.961]","{(-1.05, -6.19, 2.47)}"
3625,250787.cif,Au3+:2.000 I5+:8.000 Na1+:2.000 O2-:24.000,I1,3.0,5.0,5,7,0.153,"[97.984, 94.882, 93.044]","{(-1.19, 6.25, 0.24)}"
3626,250869.cif,Ga3+:4.000 Na1+:4.000 O2-:24.000 Se4+:8.000,Se1,3.0,4.0,4,6,0.021,"[102.087, 102.087, 99.672]","{(5.86, 0.0, -0.71)}"
3627,250869.cif,Ga3+:4.000 Na1+:4.000 O2-:24.000 Se4+:8.000,Se2,3.0,4.0,4,6,0.003,"[102.111, 97.522, 97.516]","{(3.97, 0.0, -4.15)}"
3629,251050.cif,In3+:4.000 Na1+:5.760 O2-:37.616 Te4+:14.238,Te1,3.0,4.0,5,6,0.063,"[98.992, 98.349, 96.898]","{(0.15, 0.1, -6.99)}"
3630,251050.cif,In3+:4.000 Na1+:5.760 O2-:37.616 Te4+:14.238,Te4,3.0,4.0,5,6,0.161,"[99.799, 97.921, 92.218]","{(-0.13, 0.18, 6.99)}"
3632,251051.cif,In3+:8.000 Na1+:8.000 O2-:48.000 Te4+:16.000,Te1,3.0,4.0,5,6,0.071,"[101.473, 97.655, 95.48]","{(4.2, 4.97, 2.37)}"
3633,251051.cif,In3+:8.000 Na1+:8.000 O2-:48.000 Te4+:16.000,Te2,3.0,4.0,5,6,0.036,"[94.566, 91.897, 91.845]","{(0.45, -2.81, 5.8)}"
3634,251517.cif,C2+:8.000 Cu2+:3.000 H1+:8.000 Na1+:2.000 O2-:16.000,H3,3.0,1.0,1,1,0.04,"[172.054, 102.844, 74.008]","{(2.7, 5.06, 5.05)}"
3635,251518.cif,C2+:8.000 Cu2+:3.000 H1+:8.000 Na1+:2.000 O2-:16.000,H1,3.0,1.0,1,1,0.038,"[172.35, 102.815, 73.088]","{(2.71, 5.03, 5.06)}"
3636,251519.cif,C2+:8.000 Cu2+:3.000 H1+:8.000 Na1+:2.000 O2-:16.000,H2,3.0,1.0,1,1,0.041,"[172.885, 101.976, 74.002]","{(2.72, 5.01, 5.09)}"
3642,251537.cif,B3+:24.000 Cl1-:4.000 Na1+:12.000 O2-:40.000,B1,3.0,3.0,2,3,0.024,"[120.484, 120.013, 119.498]","{(4.82, 0.36, -0.44)}"
3643,251537.cif,B3+:24.000 Cl1-:4.000 Na1+:12.000 O2-:40.000,B2,3.0,3.0,2,3,0.023,"[122.806, 121.641, 115.366]","{(-3.66, 1.47, -2.76)}"
3644,251537.cif,B3+:24.000 Cl1-:4.000 Na1+:12.000 O2-:40.000,B5,3.0,3.0,2,3,0.013,"[122.486, 121.487, 115.983]","{(3.67, 1.28, 2.84)}"
3646,251538.cif,B3+:24.000 Br1-:4.000 Na1+:8.000 O2-:40.000 Rb1+:4.000,B2,3.0,3.0,2,3,0.02,"[122.936, 121.864, 115.113]","{(3.72, 2.15, 2.18)}"
3647,251538.cif,B3+:24.000 Br1-:4.000 Na1+:8.000 O2-:40.000 Rb1+:4.000,B4,3.0,3.0,2,3,0.003,"[121.648, 119.058, 119.058]","{(-0.32, 0.0, -4.73)}"
3650,251539.cif,B3+:24.000 Cl1-:4.000 Na1+:8.000 O2-:40.000 Rb1+:4.000,B1,3.0,3.0,2,3,0.011,"[123.621, 122.1, 114.28]","{(-2.14, 1.97, -3.82)}"
3651,251539.cif,B3+:24.000 Cl1-:4.000 Na1+:8.000 O2-:40.000 Rb1+:4.000,B2,3.0,3.0,2,3,0.023,"[122.616, 121.837, 115.525]","{(-2.3, 2.07, -3.67)}"
3652,251539.cif,B3+:24.000 Cl1-:4.000 Na1+:8.000 O2-:40.000 Rb1+:4.000,B3,3.0,3.0,2,3,0.01,"[120.997, 119.709, 119.098]","{(4.76, 0.3, -0.51)}"
3658,251545.cif,In3+:8.000 Na1+:8.000 O2-:48.000 Te4+:16.000,Te1,3.0,4.0,5,6,0.071,"[101.473, 97.655, 95.48]","{(4.2, 4.97, 2.37)}"
3659,251545.cif,In3+:8.000 Na1+:8.000 O2-:48.000 Te4+:16.000,Te2,3.0,4.0,5,6,0.036,"[94.566, 91.897, 91.845]","{(0.45, -2.81, 5.8)}"
3660,251631.cif,B3+:4.000 Na1+:4.000 O2-:20.000 Te6+:2.000 Y3+:4.000,B1,3.0,3.0,2,3,0.061,"[122.575, 119.914, 117.503]","{(-2.36, 4.13, -1.24)}"
3664,251632.cif,B3+:4.000 Dy3+:4.000 Na1+:4.000 O2-:20.000 Te6+:2.000,B1,3.0,3.0,2,3,0.098,"[123.264, 118.927, 117.807]","{(-2.37, 4.05, -1.24)}"
3668,251633.cif,B3+:4.000 Ho3+:4.000 Na1+:4.000 O2-:20.000 Te6+:2.000,B1,3.0,3.0,2,3,0.081,"[123.828, 118.568, 117.568]","{(-2.37, 4.07, -1.21)}"
3672,251634.cif,B3+:4.000 Er3+:4.000 Na1+:4.000 O2-:20.000 Te6+:2.000,B1,3.0,3.0,2,3,0.084,"[123.491, 119.275, 117.187]","{(-2.31, 4.18, -1.18)}"
3676,251635.cif,B3+:4.000 Na1+:4.000 O2-:20.000 Te6+:2.000 Tm3+:4.000,B1,3.0,3.0,2,3,0.078,"[123.429, 120.132, 116.404]","{(-2.3, 4.18, -1.18)}"
3680,251636.cif,B3+:4.000 Na1+:4.000 O2-:20.000 Te6+:2.000 Yb3+:4.000,B1,3.0,3.0,2,3,0.08,"[123.367, 119.111, 117.51]","{(-2.27, 4.12, -1.11)}"
3684,251637.cif,B3+:4.000 Lu3+:4.000 Na1+:4.000 O2-:20.000 Te6+:2.000,B1,3.0,3.0,2,3,0.071,"[122.868, 118.731, 118.398]","{(-2.27, 4.26, -1.1)}"
3689,252000.cif,Mo6+:8.000 Na1+:8.000 O2-:44.000 Se4+:8.000,Se1,3.0,4.0,4,6,0.056,"[105.201, 104.691, 95.659]","{(0.95, -5.42, -2.51)}"
3700,252392.cif,C4+:16.000 Ca2+:8.000 Na1+:16.000 O2-:48.000,C1,3.0,4.0,2,4,0.133,"[122.697, 119.551, 117.432]","{(0.32, 0.3, -4.25)}"
3701,252392.cif,C4+:16.000 Ca2+:8.000 Na1+:16.000 O2-:48.000,C2,3.0,4.0,2,4,0.212,"[125.359, 117.013, 116.398]","{(-0.24, -0.34, 4.26)}"
3702,252392.cif,C4+:16.000 Ca2+:8.000 Na1+:16.000 O2-:48.000,C3,3.0,4.0,2,4,0.172,"[129.242, 124.375, 105.076]","{(-2.43, -2.47, 1.98)}"
3703,252392.cif,C4+:16.000 Ca2+:8.000 Na1+:16.000 O2-:48.000,C4,3.0,4.0,2,4,0.063,"[130.399, 115.512, 114.06]","{(2.75, -2.47, 2.4)}"
3717,253580.cif,B3+:40.000 Fe2+:8.000 Na1+:24.000 O2-:80.000,B1,3.0,3.0,2,3,0.354,"[128.28, 120.891, 109.694]","{(0.02, 3.52, 2.92)}"
3718,253580.cif,B3+:40.000 Fe2+:8.000 Na1+:24.000 O2-:80.000,B2,3.0,3.0,2,3,0.14,"[129.435, 118.986, 111.58]","{(0.45, -3.39, -3.33)}"
3719,253580.cif,B3+:40.000 Fe2+:8.000 Na1+:24.000 O2-:80.000,B4,3.0,3.0,2,3,0.227,"[128.947, 117.432, 111.771]","{(4.74, 1.31, 0.61)}"
3720,253580.cif,B3+:40.000 Fe2+:8.000 Na1+:24.000 O2-:80.000,B5,3.0,3.0,2,3,0.295,"[141.61, 113.328, 103.456]","{(4.33, 2.07, -0.01)}"
