,Cif,Name,Site,CN,OS,Period,Group,SDofBV,Angles
10498,69050.cif,Ga3+:0.400 Li1+:6.520 O2-:8.000 Si4+:2.000,Ga1,4.0,3,4,3,0.092,"[116.015, 115.005, 114.199, 109.579, 102.011, 98.847]"
10499,69050.cif,Ga3+:0.400 Li1+:6.520 O2-:8.000 Si4+:2.000,Li4,4.0,1,2,1,0.02,"[126.956, 114.437, 112.613, 108.089, 104.3, 82.611]"
10500,69050.cif,Ga3+:0.400 Li1+:6.520 O2-:8.000 Si4+:2.000,Li3,4.0,1,2,1,0.037,"[122.929, 115.043, 112.389, 112.389, 95.733, 95.733]"
10501,69050.cif,Ga3+:0.400 Li1+:6.520 O2-:8.000 Si4+:2.000,Li2,4.0,1,2,1,0.025,"[122.602, 112.451, 112.451, 110.53, 110.53, 80.398]"
10502,69050.cif,Ga3+:0.400 Li1+:6.520 O2-:8.000 Si4+:2.000,Li1,4.0,1,2,1,0.027,"[116.015, 115.005, 114.199, 109.573, 102.017, 98.847]"
10503,69050.cif,Ga3+:0.400 Li1+:6.520 O2-:8.000 Si4+:2.000,Si1,4.0,4,3,4,0.018,"[109.688, 109.591, 109.591, 109.384, 109.287, 109.287]"
10506,69170.cif,Cu1+:0.648 Li1+:8.000 S2-:32.000 Ti3+:10.250 Ti4+:6.150,Cu1,4.0,1,4,1,0.0,"[109.469, 109.469, 109.469, 109.469, 109.469, 109.469]"
10507,69171.cif,Cu1+:0.632 Li1+:14.080 S2-:32.000 Ti3+:16.400,Cu1,4.0,1,4,1,0.0,"[109.469, 109.469, 109.469, 109.469, 109.469, 109.469]"
10515,69197.cif,Fe3+:2.000 Li1+:2.000 O2-:14.000 P5+:4.000,P1,4.0,5,3,5,0.109,"[112.973, 112.476, 109.889, 109.451, 107.83, 103.763]"
10516,69197.cif,Fe3+:2.000 Li1+:2.000 O2-:14.000 P5+:4.000,P2,4.0,5,3,5,0.102,"[114.167, 112.569, 111.691, 107.752, 107.662, 102.24]"
10517,69221.cif,Al3+:0.999 Li1+:0.999 O2-:6.000 Si4+:2.001,Al1,4.0,3,3,3,0.0,"[112.923, 112.917, 112.259, 112.259, 103.403, 103.397]"
10518,69221.cif,Al3+:0.999 Li1+:0.999 O2-:6.000 Si4+:2.001,Li1,4.0,1,2,1,0.0,"[127.265, 127.258, 126.77, 126.77, 78.223, 78.223]"
10519,69221.cif,Al3+:0.999 Li1+:0.999 O2-:6.000 Si4+:2.001,Si1,4.0,4,3,4,0.0,"[112.923, 112.917, 112.259, 112.259, 103.403, 103.397]"
10520,69345.cif,Fe3+:8.000 Li1+:12.000 O2-:48.000 P5+:12.000,Li1,4.0,1,2,1,0.007,"[144.096, 127.72, 110.072, 103.009, 83.719, 83.523]"
10523,69345.cif,Fe3+:8.000 Li1+:12.000 O2-:48.000 P5+:12.000,O3,4.0,-2,2,6,0.42,"[141.069, 115.989, 101.853, 98.268, 98.227, 90.281]"
10524,69345.cif,Fe3+:8.000 Li1+:12.000 O2-:48.000 P5+:12.000,O4,4.0,-2,2,6,0.416,"[136.088, 126.52, 114.393, 100.143, 85.095, 83.391]"
10533,69345.cif,Fe3+:8.000 Li1+:12.000 O2-:48.000 P5+:12.000,P1,4.0,5,3,5,0.039,"[113.26, 112.408, 110.133, 108.875, 106.069, 105.873]"
10534,69345.cif,Fe3+:8.000 Li1+:12.000 O2-:48.000 P5+:12.000,P2,4.0,5,3,5,0.031,"[111.137, 111.008, 109.938, 109.202, 108.76, 106.81]"
10535,69345.cif,Fe3+:8.000 Li1+:12.000 O2-:48.000 P5+:12.000,P3,4.0,5,3,5,0.044,"[113.509, 111.685, 110.934, 108.349, 106.409, 105.968]"
10536,69346.cif,Fe3+:8.000 Li1+:12.000 O2-:48.000 P5+:12.000,Li1,4.0,1,2,1,0.017,"[142.373, 130.996, 109.02, 101.221, 84.203, 81.257]"
10537,69346.cif,Fe3+:8.000 Li1+:12.000 O2-:48.000 P5+:12.000,Li2,4.0,1,2,1,0.031,"[138.886, 133.291, 119.729, 94.474, 84.249, 81.17]"
10540,69346.cif,Fe3+:8.000 Li1+:12.000 O2-:48.000 P5+:12.000,O3,4.0,-2,2,6,0.418,"[141.61, 115.487, 100.521, 97.828, 95.141, 91.49]"
10541,69346.cif,Fe3+:8.000 Li1+:12.000 O2-:48.000 P5+:12.000,O4,4.0,-2,2,6,0.409,"[138.228, 125.366, 120.611, 98.691, 81.379, 66.09]"
10549,69346.cif,Fe3+:8.000 Li1+:12.000 O2-:48.000 P5+:12.000,O12,4.0,-2,2,6,0.42,"[137.434, 135.586, 111.162, 95.86, 85.4, 63.998]"
10550,69346.cif,Fe3+:8.000 Li1+:12.000 O2-:48.000 P5+:12.000,P1,4.0,5,3,5,0.042,"[112.142, 111.02, 110.653, 108.12, 108.077, 106.804]"
10551,69346.cif,Fe3+:8.000 Li1+:12.000 O2-:48.000 P5+:12.000,P2,4.0,5,3,5,0.035,"[110.934, 110.842, 110.634, 109.524, 108.288, 106.547]"
10552,69346.cif,Fe3+:8.000 Li1+:12.000 O2-:48.000 P5+:12.000,P3,4.0,5,3,5,0.016,"[115.747, 113.16, 111.574, 106.786, 106.022, 103.497]"
10553,69347.cif,Fe3+:8.000 Li1+:12.000 O2-:48.000 P5+:12.000,Li1,4.0,1,2,1,0.024,"[140.498, 132.291, 113.172, 98.349, 84.388, 81.437]"
10559,69347.cif,Fe3+:8.000 Li1+:12.000 O2-:48.000 P5+:12.000,P1,4.0,5,3,5,0.051,"[111.685, 111.395, 110.671, 108.657, 107.446, 106.984]"
10560,69347.cif,Fe3+:8.000 Li1+:12.000 O2-:48.000 P5+:12.000,P2,4.0,5,3,5,0.002,"[113.948, 113.941, 113.803, 105.855, 104.625, 104.625]"
10561,69394.cif,Al3+:3.996 Li1+:4.000 O2-:24.000 Si4+:8.004,Al1,4.0,3,3,3,0.073,"[113.403, 112.142, 110.702, 109.421, 109.36, 101.081]"
10562,69394.cif,Al3+:3.996 Li1+:4.000 O2-:24.000 Si4+:8.004,Al2,4.0,3,3,3,0.0,"[118.288, 112.098, 111.864, 111.864, 101.566, 101.566]"
10563,69394.cif,Al3+:3.996 Li1+:4.000 O2-:24.000 Si4+:8.004,Li1,4.0,1,2,1,0.09,"[139.332, 129.568, 123.12, 108.657, 88.16, 64.723]"
10565,69394.cif,Al3+:3.996 Li1+:4.000 O2-:24.000 Si4+:8.004,Si1,4.0,4,3,4,0.073,"[113.403, 112.142, 110.702, 109.421, 109.36, 101.081]"
10566,69394.cif,Al3+:3.996 Li1+:4.000 O2-:24.000 Si4+:8.004,Si2,4.0,4,3,4,0.0,"[118.288, 112.098, 111.864, 111.864, 101.566, 101.566]"
10567,69412.cif,Al3+:16.000 H1+:32.000 Li1+:16.000 O2-:96.000 Si4+:24.000,Al1,4.0,3,3,3,0.006,"[113.341, 112.247, 108.857, 108.857, 106.822, 106.822]"
10568,69412.cif,Al3+:16.000 H1+:32.000 Li1+:16.000 O2-:96.000 Si4+:24.000,Al2,4.0,3,3,3,0.015,"[111.149, 110.677, 110.567, 109.22, 108.071, 107.074]"
10569,69412.cif,Al3+:16.000 H1+:32.000 Li1+:16.000 O2-:96.000 Si4+:24.000,Al3,4.0,3,3,3,0.02,"[112.024, 111.242, 110.971, 110.659, 109.889, 101.765]"
10573,69491.cif,Cs1+:8.000 Ga3+:4.000 Li1+:12.000 O2-:16.000,Ga1,4.0,3,4,3,0.0,"[123.511, 123.504, 103.574, 103.574, 102.316, 102.316]"
10574,69491.cif,Cs1+:8.000 Ga3+:4.000 Li1+:12.000 O2-:16.000,Li1,4.0,1,2,1,0.004,"[127.792, 127.785, 105.076, 104.028, 104.028, 90.665]"
10575,69491.cif,Cs1+:8.000 Ga3+:4.000 Li1+:12.000 O2-:16.000,Li2,4.0,1,2,1,0.0,"[127.164, 127.157, 107.734, 107.734, 95.244, 95.244]"
10578,69560.cif,Ag1+:4.000 H1+:4.000 Li1+:2.000 O2-:20.000 P5+:6.000,Li1,4.0,1,2,1,0.016,"[114.526, 113.023, 111.728, 110.139, 109.378, 97.331]"
10589,69560.cif,Ag1+:4.000 H1+:4.000 Li1+:2.000 O2-:20.000 P5+:6.000,P1,4.0,5,3,5,0.143,"[119.94, 110.512, 109.719, 105.95, 105.831, 103.786]"
10590,69560.cif,Ag1+:4.000 H1+:4.000 Li1+:2.000 O2-:20.000 P5+:6.000,P2,4.0,5,3,5,0.152,"[117.963, 111.297, 110.5, 110.341, 109.573, 94.721]"
10591,69560.cif,Ag1+:4.000 H1+:4.000 Li1+:2.000 O2-:20.000 P5+:6.000,P3,4.0,5,3,5,0.153,"[118.698, 111.438, 110.836, 107.626, 105.171, 101.578]"
10595,69678.cif,Cl1-:32.000 Li1+:16.000 Mn2+:8.000,Li1,4.0,1,2,1,0.0,"[109.475, 109.475, 109.475, 109.469, 109.469, 109.469]"
10598,69763.cif,Ge4+:12.000 Li1+:6.000 O2-:72.000 P5+:18.000,P1,4.0,5,3,5,0.024,"[113.672, 112.917, 112.917, 109.141, 104.17, 104.17]"
10606,69967.cif,Li1+:8.000 Na1+:4.000 O2-:16.000 P5+:4.000,Li1,4.0,1,2,1,0.006,"[128.976, 107.812, 107.266, 104.087, 103.763, 103.421]"
10607,69967.cif,Li1+:8.000 Na1+:4.000 O2-:16.000 P5+:4.000,O1,4.0,-2,2,6,0.424,"[121.608, 118.411, 118.411, 96.99, 92.814, 92.814]"
10608,69967.cif,Li1+:8.000 Na1+:4.000 O2-:16.000 P5+:4.000,O2,4.0,-2,2,6,0.429,"[128.653, 123.759, 117.73, 105.349, 87.088, 85.268]"
10609,69967.cif,Li1+:8.000 Na1+:4.000 O2-:16.000 P5+:4.000,P1,4.0,5,3,5,0.016,"[110.286, 109.993, 109.993, 109.16, 109.16, 108.21]"
10611,7.cif,H1+:8.000 Li1+:4.000 O2-:12.000 P3+:4.000,Li1,4.0,1,2,1,0.016,"[114.456, 112.136, 110.922, 107.608, 106.75, 104.235]"
10616,70045.cif,Li1+:8.000 Mn4+:12.008 Ni2+:3.996 O2-:32.000,Li1,4.0,1,2,1,0.026,"[114.4, 114.4, 114.4, 103.928, 103.928, 103.922]"
10617,70046.cif,Li1+:8.000 Mn4+:12.000 Ni2+:4.000 O2-:32.000,Li1,4.0,1,2,1,0.019,"[113.747, 113.747, 113.747, 104.75, 104.75, 104.75]"
10626,710067.cif,H1+:16.080 Hf4+:8.000 Li1+:4.000 O2-:56.000 P5+:12.000,P1,4.0,5,3,5,0.011,"[110.867, 110.591, 109.779, 108.99, 108.367, 108.204]"
10627,71035.cif,Bi5+:3.000 K1+:3.000 Li1+:18.000 O2-:18.000,Li1,4.0,1,2,1,0.007,"[133.686, 133.686, 103.05, 103.05, 95.987, 93.566]"
10633,71238.cif,Ga3+:1.332 Li1+:11.280 O2-:16.000 Si4+:4.000,Ga1,4.0,3,4,3,0.403,"[120.458, 113.011, 113.011, 108.065, 108.065, 90.195]"
10634,71238.cif,Ga3+:1.332 Li1+:11.280 O2-:16.000 Si4+:4.000,Li4,4.0,1,2,1,0.027,"[133.354, 111.26, 111.254, 104.318, 101.04, 93.698]"
10635,71238.cif,Ga3+:1.332 Li1+:11.280 O2-:16.000 Si4+:4.000,Li1,4.0,1,2,1,0.115,"[120.458, 113.011, 113.011, 108.065, 108.065, 90.195]"
10636,71238.cif,Ga3+:1.332 Li1+:11.280 O2-:16.000 Si4+:4.000,Li3,4.0,1,2,1,0.037,"[127.669, 110.42, 110.414, 109.822, 109.816, 77.502]"
10637,71238.cif,Ga3+:1.332 Li1+:11.280 O2-:16.000 Si4+:4.000,Li2,4.0,1,2,1,0.06,"[114.582, 114.582, 109.889, 109.889, 108.403, 99.457]"
10638,71238.cif,Ga3+:1.332 Li1+:11.280 O2-:16.000 Si4+:4.000,Si1,4.0,4,3,4,0.0,"[110.695, 109.883, 109.877, 109.293, 109.293, 107.74]"
10639,71364.cif,K1+:2.000 Li1+:2.000 O2-:8.000 S6+:2.000,Li1,4.0,1,2,1,0.064,"[111.796, 111.783, 111.771, 107.05, 107.05, 107.044]"
10642,71364.cif,K1+:2.000 Li1+:2.000 O2-:8.000 S6+:2.000,S1,4.0,6,3,6,0.154,"[110.5, 110.493, 110.493, 108.445, 108.427, 108.415]"
10643,71365.cif,K1+:2.000 Li1+:2.000 O2-:8.000 S6+:2.000,Li1,4.0,1,2,1,0.053,"[110.849, 110.83, 110.824, 108.071, 108.071, 108.071]"
10645,71365.cif,K1+:2.000 Li1+:2.000 O2-:8.000 S6+:2.000,S1,4.0,6,3,6,0.413,"[116.232, 116.212, 116.2, 101.367, 101.367, 101.367]"
10646,71366.cif,K1+:4.000 Li1+:4.000 O2-:16.000 S6+:4.000,Li1,4.0,1,2,1,0.052,"[116.949, 114.167, 111.365, 108.379, 103.032, 102.774]"
10650,71366.cif,K1+:4.000 Li1+:4.000 O2-:16.000 S6+:4.000,O4,4.0,-2,2,6,0.355,"[137.663, 121.111, 112.216, 100.976, 94.135, 85.204]"
10651,71366.cif,K1+:4.000 Li1+:4.000 O2-:16.000 S6+:4.000,S1,4.0,6,3,6,0.428,"[121.587, 116.891, 112.086, 108.512, 101.707, 93.044]"
10652,71367.cif,K1+:4.000 Li1+:4.000 O2-:16.000 S6+:4.000,Li1,4.0,1,2,1,0.029,"[130.046, 112.979, 111.783, 105.135, 97.163, 92.401]"
10655,71367.cif,K1+:4.000 Li1+:4.000 O2-:16.000 S6+:4.000,O4,4.0,-2,2,6,0.447,"[138.056, 115.855, 110.751, 100.364, 93.566, 93.463]"
10656,71367.cif,K1+:4.000 Li1+:4.000 O2-:16.000 S6+:4.000,S1,4.0,6,3,6,0.492,"[120.991, 119.235, 108.717, 107.969, 104.389, 94.882]"
10657,71421.cif,Li1+:2.000 Ni2+:1.000 O2-:2.000,Li1,4.0,1,2,1,0.038,"[110.475, 110.451, 110.445, 108.47, 108.47, 108.463]"
10658,71431.cif,Be2+:24.000 Ca2+:5.184 Li1+:13.640 O2-:96.000 P5+:24.000,Be1,4.0,2,2,2,0.023,"[112.849, 112.006, 110.506, 108.397, 108.222, 104.886]"
10662,71547.cif,Li1+:56.000 N3-:32.000 Nb5+:8.000,Li1,4.0,1,2,1,0.019,"[117.937, 113.204, 111.66, 109.719, 107.824, 93.635]"
10663,71547.cif,Li1+:56.000 N3-:32.000 Nb5+:8.000,Li2,4.0,1,2,1,0.021,"[116.943, 115.964, 111.802, 111.266, 107.08, 90.814]"
10664,71547.cif,Li1+:56.000 N3-:32.000 Nb5+:8.000,Li3,4.0,1,2,1,0.005,"[110.824, 110.824, 110.824, 108.083, 108.083, 108.083]"
10665,71547.cif,Li1+:56.000 N3-:32.000 Nb5+:8.000,Nb1,4.0,5,5,5,0.035,"[109.779, 109.779, 109.779, 109.166, 109.166, 109.166]"
10671,71683.cif,Cu1+:4.000 Cu2+:4.000 Li1+:4.000 O2-:8.000,Cu2,4.0,1,4,1,0.016,"[176.376, 176.376, 93.664, 91.536, 87.295, 87.295]"
10673,71696.cif,Li1+:48.000 N3-:24.000 O2-:3.000 Ta5+:6.000,Li1,4.0,1,2,1,0.024,"[117.607, 115.728, 109.639, 109.366, 109.263, 92.229]"
10674,71696.cif,Li1+:48.000 N3-:24.000 O2-:3.000 Ta5+:6.000,Li2,4.0,1,2,1,0.031,"[118.855, 116.814, 110.683, 108.506, 106.942, 91.272]"
10675,71696.cif,Li1+:48.000 N3-:24.000 O2-:3.000 Ta5+:6.000,Li3,4.0,1,2,1,0.036,"[111.562, 111.562, 111.562, 107.302, 107.302, 107.302]"
10676,71696.cif,Li1+:48.000 N3-:24.000 O2-:3.000 Ta5+:6.000,Li4,4.0,1,2,1,0.026,"[111.79, 111.783, 111.783, 107.044, 107.044, 107.044]"
10677,71696.cif,Li1+:48.000 N3-:24.000 O2-:3.000 Ta5+:6.000,Ta1,4.0,5,6,5,0.031,"[109.816, 109.816, 109.816, 109.123, 109.123, 109.123]"
10679,71862.cif,Cd2+:4.000 Li1+:4.000 O2-:16.000 P5+:4.000,O2,4.0,-2,2,6,0.422,"[123.066, 123.066, 122.5, 96.702, 91.536, 91.536]"
10680,71862.cif,Cd2+:4.000 Li1+:4.000 O2-:16.000 P5+:4.000,O3,4.0,-2,2,6,0.395,"[130.519, 122.514, 109.615, 99.509, 96.315, 90.493]"
10681,71862.cif,Cd2+:4.000 Li1+:4.000 O2-:16.000 P5+:4.000,P1,4.0,5,3,5,0.029,"[113.948, 112.936, 112.936, 105.813, 105.813, 104.602]"
10684,71875.cif,B3+:10.000 Ba2+:4.000 Li1+:2.000 O2-:20.000,B3,4.0,3,2,3,0.012,"[112.93, 111.371, 110.542, 108.451, 107.02, 106.427]"
10685,71875.cif,B3+:10.000 Ba2+:4.000 Li1+:2.000 O2-:20.000,Li1,4.0,1,2,1,0.014,"[120.338, 110.842, 110.842, 105.426, 104.087, 104.087]"
10686,71875.cif,B3+:10.000 Ba2+:4.000 Li1+:2.000 O2-:20.000,O1,4.0,-2,2,6,0.303,"[131.682, 117.93, 113.86, 110.671, 95.227, 88.063]"
10687,71875.cif,B3+:10.000 Ba2+:4.000 Li1+:2.000 O2-:20.000,O2,4.0,-2,2,6,0.339,"[126.62, 112.569, 107.332, 105.367, 102.058, 101.286]"
10690,71875.cif,B3+:10.000 Ba2+:4.000 Li1+:2.000 O2-:20.000,O5,4.0,-2,2,6,0.328,"[127.409, 115.518, 112.824, 111.088, 90.321, 87.771]"
10691,71875.cif,B3+:10.000 Ba2+:4.000 Li1+:2.000 O2-:20.000,O6,4.0,-2,2,6,0.355,"[149.497, 108.457, 102.31, 102.31, 95.313, 95.313]"
10692,71946.cif,B3+:16.000 H1+:24.000 Li1+:8.000 O2-:40.000,B1,4.0,3,2,3,0.05,"[117.471, 110.898, 110.892, 106.732, 106.726, 103.226]"
10694,71946.cif,B3+:16.000 H1+:24.000 Li1+:8.000 O2-:40.000,B3,4.0,3,2,3,0.058,"[110.622, 110.622, 109.889, 109.433, 109.427, 106.804]"
10698,71946.cif,B3+:16.000 H1+:24.000 Li1+:8.000 O2-:40.000,Li1,4.0,1,2,1,0.016,"[132.532, 113.466, 110.365, 101.344, 100.603, 98.007]"
10704,72.cif,Be2+:8.000 F1-:28.000 Li1+:8.000 Rb1+:4.000,Be1,4.0,2,2,2,0.023,"[111.549, 110.011, 109.993, 109.737, 108.869, 106.553]"
10705,72.cif,Be2+:8.000 F1-:28.000 Li1+:8.000 Rb1+:4.000,Be2,4.0,2,2,2,0.029,"[111.975, 111.944, 110.616, 108.548, 107.17, 106.29]"
10709,72.cif,Be2+:8.000 F1-:28.000 Li1+:8.000 Rb1+:4.000,F4,4.0,-1,2,7,0.178,"[132.516, 116.731, 108.174, 106.822, 96.834, 94.071]"
10710,72.cif,Be2+:8.000 F1-:28.000 Li1+:8.000 Rb1+:4.000,F5,4.0,-1,2,7,0.171,"[127.799, 119.341, 109.67, 108.445, 95.9, 95.164]"
10713,72.cif,Be2+:8.000 F1-:28.000 Li1+:8.000 Rb1+:4.000,Li1,4.0,1,2,1,0.008,"[123.987, 111.119, 108.029, 106.409, 103.179, 102.885]"
10714,72.cif,Be2+:8.000 F1-:28.000 Li1+:8.000 Rb1+:4.000,Li2,4.0,1,2,1,0.008,"[123.326, 109.566, 107.776, 106.649, 104.365, 104.194]"
10715,72098.cif,Al3+:4.000 Ge4+:4.000 Li1+:12.000 O2-:20.000,Al1,4.0,3,3,3,0.015,"[114.526, 112.074, 108.017, 107.8, 107.2, 106.894]"
10716,72098.cif,Al3+:4.000 Ge4+:4.000 Li1+:12.000 O2-:20.000,Ge1,4.0,4,4,4,0.087,"[114.4, 111.605, 110.904, 108.609, 106.398, 104.27]"
10717,72098.cif,Al3+:4.000 Ge4+:4.000 Li1+:12.000 O2-:20.000,Li1,4.0,1,2,1,0.028,"[114.507, 111.272, 110.371, 107.488, 106.505, 106.272]"
10718,72098.cif,Al3+:4.000 Ge4+:4.000 Li1+:12.000 O2-:20.000,Li2,4.0,1,2,1,0.042,"[113.459, 112.867, 110.579, 109.396, 106.147, 103.922]"
10719,72098.cif,Al3+:4.000 Ge4+:4.000 Li1+:12.000 O2-:20.000,Li3,4.0,1,2,1,0.032,"[122.249, 110.977, 109.093, 107.554, 102.615, 102.339]"
10720,72098.cif,Al3+:4.000 Ge4+:4.000 Li1+:12.000 O2-:20.000,O1,4.0,-2,2,6,0.245,"[124.035, 110.867, 108.47, 107.927, 107.368, 93.922]"
10721,72098.cif,Al3+:4.000 Ge4+:4.000 Li1+:12.000 O2-:20.000,O2,4.0,-2,2,6,0.357,"[121.058, 113.06, 109.755, 107.728, 102.55, 100.189]"
10722,72098.cif,Al3+:4.000 Ge4+:4.000 Li1+:12.000 O2-:20.000,O3,4.0,-2,2,6,0.338,"[117.065, 115.983, 112.867, 104.785, 103.592, 100.836]"
10723,72098.cif,Al3+:4.000 Ge4+:4.000 Li1+:12.000 O2-:20.000,O4,4.0,-2,2,6,0.349,"[117.982, 113.31, 112.346, 105.319, 104.389, 101.894]"
10724,72098.cif,Al3+:4.000 Ge4+:4.000 Li1+:12.000 O2-:20.000,O5,4.0,-2,2,6,0.283,"[118.483, 112.129, 109.329, 108.681, 106.409, 100.213]"
10725,72202.cif,La3+:4.000 Li1+:2.000 O2-:12.000 Sb5+:2.000,O3,4.0,-2,2,6,0.247,"[151.57, 111.328, 104.697, 101.344, 93.009, 87.971]"
10726,72361.cif,Cs1+:8.000 Li1+:4.000 Mn5+:4.000 O2-:16.000,Li1,4.0,1,2,1,0.022,"[118.138, 118.138, 111.623, 111.623, 111.278, 82.571]"
10727,72361.cif,Cs1+:8.000 Li1+:4.000 Mn5+:4.000 O2-:16.000,Mn1,4.0,5,4,7,0.04,"[111.555, 111.027, 111.027, 110.457, 110.457, 101.947]"
10729,72422.cif,Be2+:18.000 F1-:72.000 Li1+:36.000,Be1,4.0,2,2,2,0.004,"[111.328, 110.579, 109.962, 109.475, 107.842, 107.548]"
10734,72422.cif,Be2+:18.000 F1-:72.000 Li1+:36.000,Li1,4.0,1,2,1,0.007,"[116.27, 110.457, 109.834, 109.105, 106.254, 104.922]"
10735,72423.cif,Be2+:18.000 F1-:72.000 Li1+:36.000,Be1,4.0,2,2,2,0.004,"[111.334, 110.585, 109.956, 109.463, 107.842, 107.56]"
10740,72423.cif,Be2+:18.000 F1-:72.000 Li1+:36.000,Li1,4.0,1,2,1,0.006,"[116.276, 110.451, 109.846, 109.099, 106.254, 104.916]"
10741,72485.cif,Cu2+:4.000 Li1+:8.000 O2-:28.000 P5+:8.000,Cu1,4.0,2,4,1,0.002,"[180.0, 180.0, 95.118, 95.118, 84.882, 84.882]"
10742,72485.cif,Cu2+:4.000 Li1+:8.000 O2-:28.000 P5+:8.000,Li1,4.0,1,2,1,0.016,"[142.533, 119.039, 109.415, 106.954, 92.866, 84.445]"
10747,72485.cif,Cu2+:4.000 Li1+:8.000 O2-:28.000 P5+:8.000,P1,4.0,5,3,5,0.132,"[114.148, 112.408, 111.082, 107.326, 105.879, 105.308]"
10748,72519.cif,B3+:20.000 H1+:8.000 Li1+:4.000 O2-:36.000,B1,4.0,3,2,3,0.038,"[112.365, 110.806, 109.123, 108.427, 108.12, 108.011]"
10755,72519.cif,B3+:20.000 H1+:8.000 Li1+:4.000 O2-:36.000,Li1,4.0,1,2,1,0.019,"[124.375, 120.524, 102.785, 102.111, 101.9, 101.198]"
10765,72545.cif,Fe2+:4.000 Li1+:4.000 O2-:16.000 P5+:4.000,O1,4.0,-2,2,6,0.463,"[123.353, 123.353, 120.338, 97.239, 97.239, 87.587]"
10766,72545.cif,Fe2+:4.000 Li1+:4.000 O2-:16.000 P5+:4.000,O2,4.0,-2,2,6,0.431,"[126.741, 121.487, 121.487, 93.09, 93.09, 92.08]"
10767,72545.cif,Fe2+:4.000 Li1+:4.000 O2-:16.000 P5+:4.000,O3,4.0,-2,2,6,0.401,"[128.866, 127.474, 110.965, 95.348, 94.83, 88.785]"
10768,72545.cif,Fe2+:4.000 Li1+:4.000 O2-:16.000 P5+:4.000,P1,4.0,5,3,5,0.038,"[113.335, 113.335, 113.011, 106.386, 106.386, 103.627]"
10769,72547.cif,Cr6+:2.000 Li1+:2.000 O2-:8.000 Rb1+:2.000,Cr1,4.0,6,4,6,0.012,"[110.567, 110.548, 110.53, 108.373, 108.367, 108.367]"
10770,72547.cif,Cr6+:2.000 Li1+:2.000 O2-:8.000 Rb1+:2.000,Li1,4.0,1,2,1,0.006,"[113.148, 113.135, 113.116, 105.504, 105.504, 105.498]"
10774,72548.cif,Cr6+:2.000 Li1+:2.000 O2-:8.000 Rb1+:2.000,Li1,4.0,1,2,1,0.072,"[113.922, 113.904, 113.897, 75.446, 75.446, 75.446]"
10777,72549.cif,Cr6+:2.000 Li1+:2.000 O2-:8.000 Rb1+:2.000,Li1,4.0,1,2,1,0.073,"[114.023, 114.004, 113.998, 75.576, 75.57, 75.57]"
10779,72550.cif,Cr6+:2.000 Li1+:2.000 O2-:8.000 Rb1+:2.000,Cr1,4.0,6,4,6,0.052,"[109.816, 109.804, 109.792, 109.141, 109.135, 109.135]"
10780,72550.cif,Cr6+:2.000 Li1+:2.000 O2-:8.000 Rb1+:2.000,Li1,4.0,1,2,1,0.003,"[113.747, 113.735, 113.728, 104.768, 104.768, 104.768]"
10783,72551.cif,Cr6+:2.000 Li1+:2.000 O2-:8.000 Rb1+:2.000,Cr1,4.0,6,4,6,0.027,"[109.767, 109.755, 109.743, 109.19, 109.19, 109.184]"
10784,72551.cif,Cr6+:2.000 Li1+:2.000 O2-:8.000 Rb1+:2.000,Li1,4.0,1,2,1,0.002,"[113.641, 113.622, 113.616, 104.904, 104.904, 104.904]"
10787,72552.cif,Cr6+:2.000 Li1+:2.000 O2-:8.000 Rb1+:2.000,Cr1,4.0,6,4,6,0.003,"[110.396, 110.383, 110.371, 108.548, 108.542, 108.542]"
10788,72552.cif,Cr6+:2.000 Li1+:2.000 O2-:8.000 Rb1+:2.000,Li1,4.0,1,2,1,0.002,"[113.929, 113.91, 113.904, 104.549, 104.549, 104.543]"
10791,72566.cif,La3+:2.000 Li1+:2.000 Nb5+:4.000 O2-:14.000,Li1,4.0,1,2,1,0.0,"[120.371, 120.371, 104.312, 104.312, 104.312, 104.312]"
10792,72566.cif,La3+:2.000 Li1+:2.000 Nb5+:4.000 O2-:14.000,O2,4.0,-2,2,6,0.255,"[154.001, 98.847, 98.847, 98.847, 98.847, 93.773]"
10794,72644.cif,Li1+:5.000 Mn2+:4.000 Mn3+:1.000 O2-:24.000 Se4+:8.000,Li1,4.0,1,2,1,0.019,"[131.049, 114.224, 110.078, 102.997, 101.783, 92.315]"
10795,72644.cif,Li1+:5.000 Mn2+:4.000 Mn3+:1.000 O2-:24.000 Se4+:8.000,O1,4.0,-2,2,6,0.405,"[122.012, 116.885, 111.131, 110.383, 98.465, 98.233]"
10796,72644.cif,Li1+:5.000 Mn2+:4.000 Mn3+:1.000 O2-:24.000 Se4+:8.000,O2,4.0,-2,2,6,0.408,"[123.168, 117.187, 113.422, 109.238, 96.483, 95.722]"
10810,72840.cif,Bi5+:1.000 K1+:1.000 Li1+:6.000 O2-:6.000,Li1,4.0,1,2,1,0.009,"[133.765, 133.757, 103.256, 103.256, 94.554, 94.514]"
10811,72846.cif,Cu2+:4.000 Li1+:4.000 O2-:16.000 V5+:4.000,O1,4.0,-2,2,6,0.489,"[131.774, 131.774, 126.655, 84.693, 81.894, 81.894]"
10812,72846.cif,Cu2+:4.000 Li1+:4.000 O2-:16.000 V5+:4.000,O2,4.0,-2,2,6,0.292,"[123.807, 123.807, 120.557, 95.987, 92.143, 92.143]"
