,Cif,Name,Site,CN,OS,Period,Group,SDofBV,Angles,Planes
3842,30505.cif,H1+:80.000 Na1+:8.000 O2-:56.000 S6+:4.000,H5,1.0,1.0,1,1,0.0,[],set()
3843,30505.cif,H1+:80.000 Na1+:8.000 O2-:56.000 S6+:4.000,H21,1.0,1.0,1,1,0.0,[],set()
3844,30505.cif,H1+:80.000 Na1+:8.000 O2-:56.000 S6+:4.000,H25,1.0,1.0,1,1,0.0,[],set()
3845,30505.cif,H1+:80.000 Na1+:8.000 O2-:56.000 S6+:4.000,H1,1.0,1.0,1,1,0.0,[],set()
3846,30505.cif,H1+:80.000 Na1+:8.000 O2-:56.000 S6+:4.000,H8,1.0,1.0,1,1,0.0,[],set()
3847,30505.cif,H1+:80.000 Na1+:8.000 O2-:56.000 S6+:4.000,H9,1.0,1.0,1,1,0.0,[],set()
3848,30505.cif,H1+:80.000 Na1+:8.000 O2-:56.000 S6+:4.000,H10,1.0,1.0,1,1,0.0,[],set()
3849,30505.cif,H1+:80.000 Na1+:8.000 O2-:56.000 S6+:4.000,H11,1.0,1.0,1,1,0.0,[],set()
3850,30505.cif,H1+:80.000 Na1+:8.000 O2-:56.000 S6+:4.000,H12,1.0,1.0,1,1,0.0,[],set()
3851,30505.cif,H1+:80.000 Na1+:8.000 O2-:56.000 S6+:4.000,H13,1.0,1.0,1,1,0.0,[],set()
3852,30505.cif,H1+:80.000 Na1+:8.000 O2-:56.000 S6+:4.000,H14,1.0,1.0,1,1,0.0,[],set()
3853,30505.cif,H1+:80.000 Na1+:8.000 O2-:56.000 S6+:4.000,H15,1.0,1.0,1,1,0.0,[],set()
3854,30505.cif,H1+:80.000 Na1+:8.000 O2-:56.000 S6+:4.000,H16,1.0,1.0,1,1,0.0,[],set()
3855,30505.cif,H1+:80.000 Na1+:8.000 O2-:56.000 S6+:4.000,H17,1.0,1.0,1,1,0.0,[],set()
3856,30506.cif,B3+:16.000 H1+:80.000 Na1+:8.000 O2-:68.000,H1,1.0,1.0,1,1,0.0,[],set()
3857,30506.cif,B3+:16.000 H1+:80.000 Na1+:8.000 O2-:68.000,H2,1.0,1.0,1,1,0.0,[],set()
3858,30506.cif,B3+:16.000 H1+:80.000 Na1+:8.000 O2-:68.000,H3,1.0,1.0,1,1,0.0,[],set()
3859,30506.cif,B3+:16.000 H1+:80.000 Na1+:8.000 O2-:68.000,H4,1.0,1.0,1,1,0.0,[],set()
3860,30506.cif,B3+:16.000 H1+:80.000 Na1+:8.000 O2-:68.000,H5,1.0,1.0,1,1,0.0,[],set()
3861,30506.cif,B3+:16.000 H1+:80.000 Na1+:8.000 O2-:68.000,H6,1.0,1.0,1,1,0.0,[],set()
3862,30506.cif,B3+:16.000 H1+:80.000 Na1+:8.000 O2-:68.000,H7,1.0,1.0,1,1,0.0,[],set()
3863,30506.cif,B3+:16.000 H1+:80.000 Na1+:8.000 O2-:68.000,H8,1.0,1.0,1,1,0.0,[],set()
3864,30506.cif,B3+:16.000 H1+:80.000 Na1+:8.000 O2-:68.000,H9,1.0,1.0,1,1,0.0,[],set()
3865,30506.cif,B3+:16.000 H1+:80.000 Na1+:8.000 O2-:68.000,H10,1.0,1.0,1,1,0.0,[],set()
3866,30529.cif,H1+:72.000 Na1+:12.000 O2-:36.000 S2-:16.000 Sb5+:4.000,H1,1.0,1.0,1,1,0.0,[],set()
3867,30529.cif,H1+:72.000 Na1+:12.000 O2-:36.000 S2-:16.000 Sb5+:4.000,H2,1.0,1.0,1,1,0.0,[],set()
3868,30529.cif,H1+:72.000 Na1+:12.000 O2-:36.000 S2-:16.000 Sb5+:4.000,H3,1.0,1.0,1,1,0.0,[],set()
3869,30529.cif,H1+:72.000 Na1+:12.000 O2-:36.000 S2-:16.000 Sb5+:4.000,H4,1.0,1.0,1,1,0.0,[],set()
3870,30529.cif,H1+:72.000 Na1+:12.000 O2-:36.000 S2-:16.000 Sb5+:4.000,H5,1.0,1.0,1,1,0.0,[],set()
3871,30529.cif,H1+:72.000 Na1+:12.000 O2-:36.000 S2-:16.000 Sb5+:4.000,H6,1.0,1.0,1,1,0.0,[],set()
3872,30530.cif,D1+:72.000 Na1+:12.000 O2-:36.000 S2-:16.000 Sb5+:4.000,D1,1.0,1.0,1,1,0.0,[],set()
3873,30530.cif,D1+:72.000 Na1+:12.000 O2-:36.000 S2-:16.000 Sb5+:4.000,D2,1.0,1.0,1,1,0.0,[],set()
3874,30530.cif,D1+:72.000 Na1+:12.000 O2-:36.000 S2-:16.000 Sb5+:4.000,D3,1.0,1.0,1,1,0.0,[],set()
3875,30530.cif,D1+:72.000 Na1+:12.000 O2-:36.000 S2-:16.000 Sb5+:4.000,D4,1.0,1.0,1,1,0.0,[],set()
3876,30530.cif,D1+:72.000 Na1+:12.000 O2-:36.000 S2-:16.000 Sb5+:4.000,D5,1.0,1.0,1,1,0.0,[],set()
3877,30530.cif,D1+:72.000 Na1+:12.000 O2-:36.000 S2-:16.000 Sb5+:4.000,D6,1.0,1.0,1,1,0.0,[],set()
3878,30663.cif,Al3+:12.000 H1+:8.000 Na1+:4.000 O2-:48.000 Si4+:12.000,H1,1.0,1.0,1,1,0.0,[],set()
3879,30716.cif,H1+:64.000 Na1+:12.000 O2-:32.000 P5+:4.000 S2-:16.000,H1,1.0,1.0,1,1,0.0,[],set()
3880,30716.cif,H1+:64.000 Na1+:12.000 O2-:32.000 P5+:4.000 S2-:16.000,H2,1.0,1.0,1,1,0.0,[],set()
3881,30716.cif,H1+:64.000 Na1+:12.000 O2-:32.000 P5+:4.000 S2-:16.000,H3,1.0,1.0,1,1,0.0,[],set()
3882,30716.cif,H1+:64.000 Na1+:12.000 O2-:32.000 P5+:4.000 S2-:16.000,H4,1.0,1.0,1,1,0.0,[],set()
3883,30716.cif,H1+:64.000 Na1+:12.000 O2-:32.000 P5+:4.000 S2-:16.000,H5,1.0,1.0,1,1,0.0,[],set()
3884,30716.cif,H1+:64.000 Na1+:12.000 O2-:32.000 P5+:4.000 S2-:16.000,H6,1.0,1.0,1,1,0.0,[],set()
3885,30716.cif,H1+:64.000 Na1+:12.000 O2-:32.000 P5+:4.000 S2-:16.000,H7,1.0,1.0,1,1,0.0,[],set()
3886,30716.cif,H1+:64.000 Na1+:12.000 O2-:32.000 P5+:4.000 S2-:16.000,H8,1.0,1.0,1,1,0.0,[],set()
3887,30716.cif,H1+:64.000 Na1+:12.000 O2-:32.000 P5+:4.000 S2-:16.000,H9,1.0,1.0,1,1,0.0,[],set()
3888,30716.cif,H1+:64.000 Na1+:12.000 O2-:32.000 P5+:4.000 S2-:16.000,H10,1.0,1.0,1,1,0.0,[],set()
3889,30716.cif,H1+:64.000 Na1+:12.000 O2-:32.000 P5+:4.000 S2-:16.000,H11,1.0,1.0,1,1,0.0,[],set()
3890,30716.cif,H1+:64.000 Na1+:12.000 O2-:32.000 P5+:4.000 S2-:16.000,H12,1.0,1.0,1,1,0.0,[],set()
3891,30716.cif,H1+:64.000 Na1+:12.000 O2-:32.000 P5+:4.000 S2-:16.000,H13,1.0,1.0,1,1,0.0,[],set()
3892,30716.cif,H1+:64.000 Na1+:12.000 O2-:32.000 P5+:4.000 S2-:16.000,H14,1.0,1.0,1,1,0.0,[],set()
3893,30716.cif,H1+:64.000 Na1+:12.000 O2-:32.000 P5+:4.000 S2-:16.000,H15,1.0,1.0,1,1,0.0,[],set()
3894,30716.cif,H1+:64.000 Na1+:12.000 O2-:32.000 P5+:4.000 S2-:16.000,H16,1.0,1.0,1,1,0.0,[],set()
3895,31303.cif,Al3+:15.680 H1+:32.000 Na1+:16.000 O2-:96.000 Si4+:24.320,H1,1.0,1.0,1,1,0.0,[],set()
3896,31303.cif,Al3+:15.680 H1+:32.000 Na1+:16.000 O2-:96.000 Si4+:24.320,H2,1.0,1.0,1,1,0.0,[],set()
3897,31309.cif,Al3+:16.000 H1+:32.000 Na1+:16.000 O2-:96.000 Si4+:24.000,H1,1.0,1.0,1,1,0.0,[],set()
3898,31309.cif,Al3+:16.000 H1+:32.000 Na1+:16.000 O2-:96.000 Si4+:24.000,H2,1.0,1.0,1,1,0.0,[],set()
3901,31926.cif,C2+:8.000 N3-:6.000 Na1+:2.000,C2,1.0,2.0,2,4,0.0,[],set()
3902,31926.cif,C2+:8.000 N3-:6.000 Na1+:2.000,C3,1.0,2.0,2,4,0.0,[],set()
3903,31926.cif,C2+:8.000 N3-:6.000 Na1+:2.000,C4,1.0,2.0,2,4,0.0,[],set()
3905,32518.cif,B3+:2.000 Cl1-:2.000 H1+:8.000 Na1+:4.000 O2-:8.000,H1,1.0,1.0,1,1,0.0,[],set()
3906,32531.cif,Al3+:16.000 H1+:32.000 Na1+:16.000 O2-:96.000 Si4+:24.000,H1,1.0,1.0,1,1,0.0,[],set()
3907,32531.cif,Al3+:16.000 H1+:32.000 Na1+:16.000 O2-:96.000 Si4+:24.000,H2,1.0,1.0,1,1,0.0,[],set()
3908,32554.cif,As5+:4.000 D1+:64.000 Na1+:12.000 O2-:32.000 S2-:16.000,D1,1.0,1.0,1,1,0.0,[],set()
3909,32554.cif,As5+:4.000 D1+:64.000 Na1+:12.000 O2-:32.000 S2-:16.000,D2,1.0,1.0,1,1,0.0,[],set()
3910,32554.cif,As5+:4.000 D1+:64.000 Na1+:12.000 O2-:32.000 S2-:16.000,D3,1.0,1.0,1,1,0.0,[],set()
3911,32554.cif,As5+:4.000 D1+:64.000 Na1+:12.000 O2-:32.000 S2-:16.000,D4,1.0,1.0,1,1,0.0,[],set()
3912,32554.cif,As5+:4.000 D1+:64.000 Na1+:12.000 O2-:32.000 S2-:16.000,D5,1.0,1.0,1,1,0.0,[],set()
3913,32554.cif,As5+:4.000 D1+:64.000 Na1+:12.000 O2-:32.000 S2-:16.000,D6,1.0,1.0,1,1,0.0,[],set()
3914,32554.cif,As5+:4.000 D1+:64.000 Na1+:12.000 O2-:32.000 S2-:16.000,D7,1.0,1.0,1,1,0.0,[],set()
3915,32554.cif,As5+:4.000 D1+:64.000 Na1+:12.000 O2-:32.000 S2-:16.000,D8,1.0,1.0,1,1,0.0,[],set()
3916,32554.cif,As5+:4.000 D1+:64.000 Na1+:12.000 O2-:32.000 S2-:16.000,D9,1.0,1.0,1,1,0.0,[],set()
3917,32554.cif,As5+:4.000 D1+:64.000 Na1+:12.000 O2-:32.000 S2-:16.000,D10,1.0,1.0,1,1,0.0,[],set()
3918,32554.cif,As5+:4.000 D1+:64.000 Na1+:12.000 O2-:32.000 S2-:16.000,D11,1.0,1.0,1,1,0.0,[],set()
3919,32554.cif,As5+:4.000 D1+:64.000 Na1+:12.000 O2-:32.000 S2-:16.000,D12,1.0,1.0,1,1,0.0,[],set()
3920,32554.cif,As5+:4.000 D1+:64.000 Na1+:12.000 O2-:32.000 S2-:16.000,D13,1.0,1.0,1,1,0.0,[],set()
3921,32554.cif,As5+:4.000 D1+:64.000 Na1+:12.000 O2-:32.000 S2-:16.000,D14,1.0,1.0,1,1,0.0,[],set()
3922,32554.cif,As5+:4.000 D1+:64.000 Na1+:12.000 O2-:32.000 S2-:16.000,D15,1.0,1.0,1,1,0.0,[],set()
3923,32554.cif,As5+:4.000 D1+:64.000 Na1+:12.000 O2-:32.000 S2-:16.000,D16,1.0,1.0,1,1,0.0,[],set()
3924,32555.cif,As5+:4.000 D1+:64.000 Na1+:12.000 O2-:32.000 S2-:16.000,D1,1.0,1.0,1,1,0.0,[],set()
3925,32555.cif,As5+:4.000 D1+:64.000 Na1+:12.000 O2-:32.000 S2-:16.000,D2,1.0,1.0,1,1,0.0,[],set()
3926,32555.cif,As5+:4.000 D1+:64.000 Na1+:12.000 O2-:32.000 S2-:16.000,D3,1.0,1.0,1,1,0.0,[],set()
3927,32555.cif,As5+:4.000 D1+:64.000 Na1+:12.000 O2-:32.000 S2-:16.000,D4,1.0,1.0,1,1,0.0,[],set()
3928,32555.cif,As5+:4.000 D1+:64.000 Na1+:12.000 O2-:32.000 S2-:16.000,D5,1.0,1.0,1,1,0.0,[],set()
3929,32555.cif,As5+:4.000 D1+:64.000 Na1+:12.000 O2-:32.000 S2-:16.000,D6,1.0,1.0,1,1,0.0,[],set()
3930,32555.cif,As5+:4.000 D1+:64.000 Na1+:12.000 O2-:32.000 S2-:16.000,D7,1.0,1.0,1,1,0.0,[],set()
3931,32555.cif,As5+:4.000 D1+:64.000 Na1+:12.000 O2-:32.000 S2-:16.000,D8,1.0,1.0,1,1,0.0,[],set()
3932,32555.cif,As5+:4.000 D1+:64.000 Na1+:12.000 O2-:32.000 S2-:16.000,D9,1.0,1.0,1,1,0.0,[],set()
3933,32555.cif,As5+:4.000 D1+:64.000 Na1+:12.000 O2-:32.000 S2-:16.000,D10,1.0,1.0,1,1,0.0,[],set()
3934,32555.cif,As5+:4.000 D1+:64.000 Na1+:12.000 O2-:32.000 S2-:16.000,D11,1.0,1.0,1,1,0.0,[],set()
3935,32555.cif,As5+:4.000 D1+:64.000 Na1+:12.000 O2-:32.000 S2-:16.000,D12,1.0,1.0,1,1,0.0,[],set()
3936,32555.cif,As5+:4.000 D1+:64.000 Na1+:12.000 O2-:32.000 S2-:16.000,D13,1.0,1.0,1,1,0.0,[],set()
3937,32555.cif,As5+:4.000 D1+:64.000 Na1+:12.000 O2-:32.000 S2-:16.000,D14,1.0,1.0,1,1,0.0,[],set()
3938,32555.cif,As5+:4.000 D1+:64.000 Na1+:12.000 O2-:32.000 S2-:16.000,D15,1.0,1.0,1,1,0.0,[],set()
3939,32555.cif,As5+:4.000 D1+:64.000 Na1+:12.000 O2-:32.000 S2-:16.000,D16,1.0,1.0,1,1,0.0,[],set()
3940,33535.cif,H1+:24.000 Na1+:10.000 O2-:32.000 P5+:6.000,H1,1.0,1.0,1,1,0.0,[],set()
3941,33535.cif,H1+:24.000 Na1+:10.000 O2-:32.000 P5+:6.000,H2,1.0,1.0,1,1,0.0,[],set()
3942,33535.cif,H1+:24.000 Na1+:10.000 O2-:32.000 P5+:6.000,H3,1.0,1.0,1,1,0.0,[],set()
3943,33535.cif,H1+:24.000 Na1+:10.000 O2-:32.000 P5+:6.000,H4,1.0,1.0,1,1,0.0,[],set()
3944,33535.cif,H1+:24.000 Na1+:10.000 O2-:32.000 P5+:6.000,H5,1.0,1.0,1,1,0.0,[],set()
3945,33535.cif,H1+:24.000 Na1+:10.000 O2-:32.000 P5+:6.000,H6,1.0,1.0,1,1,0.0,[],set()
3946,33535.cif,H1+:24.000 Na1+:10.000 O2-:32.000 P5+:6.000,H7,1.0,1.0,1,1,0.0,[],set()
3947,33535.cif,H1+:24.000 Na1+:10.000 O2-:32.000 P5+:6.000,H8,1.0,1.0,1,1,0.0,[],set()
3948,33535.cif,H1+:24.000 Na1+:10.000 O2-:32.000 P5+:6.000,H9,1.0,1.0,1,1,0.0,[],set()
3949,33535.cif,H1+:24.000 Na1+:10.000 O2-:32.000 P5+:6.000,H10,1.0,1.0,1,1,0.0,[],set()
3950,33535.cif,H1+:24.000 Na1+:10.000 O2-:32.000 P5+:6.000,H11,1.0,1.0,1,1,0.0,[],set()
3951,33535.cif,H1+:24.000 Na1+:10.000 O2-:32.000 P5+:6.000,H12,1.0,1.0,1,1,0.0,[],set()
3954,33909.cif,H1+:24.000 Na1+:8.000 O2-:16.000,H1,1.0,1.0,1,1,0.0,[],set()
3955,33909.cif,H1+:24.000 Na1+:8.000 O2-:16.000,H2,1.0,1.0,1,1,0.0,[],set()
3956,33909.cif,H1+:24.000 Na1+:8.000 O2-:16.000,H3,1.0,1.0,1,1,0.0,[],set()
3957,33910.cif,D1+:24.000 Na1+:8.000 O2-:16.000,D1,1.0,1.0,1,1,0.0,[],set()
3958,33910.cif,D1+:24.000 Na1+:8.000 O2-:16.000,D2,1.0,1.0,1,1,0.0,[],set()
3959,33910.cif,D1+:24.000 Na1+:8.000 O2-:16.000,D3,1.0,1.0,1,1,0.0,[],set()
3960,33981.cif,D1+:3.998 Na1+:4.000 S2-:4.000,D1,1.0,1.0,1,1,0.0,[],set()
3961,33984.cif,D1+:3.000 Na1+:3.000 S2-:3.000,D1,1.0,1.0,1,1,0.0,[],set()
3962,33986.cif,D1+:2.000 Na1+:2.000 S2-:2.000,D1,1.0,1.0,1,1,0.0,[],set()
3963,345.cif,H1+:24.000 Na1+:6.000 O2-:30.000 P5+:6.000,H1,1.0,1.0,1,1,0.0,[],set()
3964,345.cif,H1+:24.000 Na1+:6.000 O2-:30.000 P5+:6.000,H2,1.0,1.0,1,1,0.0,[],set()
3965,345.cif,H1+:24.000 Na1+:6.000 O2-:30.000 P5+:6.000,H3,1.0,1.0,1,1,0.0,[],set()
3966,345.cif,H1+:24.000 Na1+:6.000 O2-:30.000 P5+:6.000,H4,1.0,1.0,1,1,0.0,[],set()
3967,345.cif,H1+:24.000 Na1+:6.000 O2-:30.000 P5+:6.000,H5,1.0,1.0,1,1,0.0,[],set()
3968,345.cif,H1+:24.000 Na1+:6.000 O2-:30.000 P5+:6.000,H6,1.0,1.0,1,1,0.0,[],set()
3969,345.cif,H1+:24.000 Na1+:6.000 O2-:30.000 P5+:6.000,H7,1.0,1.0,1,1,0.0,[],set()
3970,345.cif,H1+:24.000 Na1+:6.000 O2-:30.000 P5+:6.000,H8,1.0,1.0,1,1,0.0,[],set()
3971,345.cif,H1+:24.000 Na1+:6.000 O2-:30.000 P5+:6.000,H9,1.0,1.0,1,1,0.0,[],set()
3972,345.cif,H1+:24.000 Na1+:6.000 O2-:30.000 P5+:6.000,H10,1.0,1.0,1,1,0.0,[],set()
3973,345.cif,H1+:24.000 Na1+:6.000 O2-:30.000 P5+:6.000,H11,1.0,1.0,1,1,0.0,[],set()
3974,345.cif,H1+:24.000 Na1+:6.000 O2-:30.000 P5+:6.000,H12,1.0,1.0,1,1,0.0,[],set()
3977,34523.cif,H1+:6.000 Na1+:2.000 O2-:12.000 Se4+:4.000,H2,1.0,1.0,1,1,0.0,[],set()
3979,34890.cif,Al3+:16.000 H1+:32.000 Na1+:16.000 O2-:96.000 Si4+:24.000,H1,1.0,1.0,1,1,0.0,[],set()
3980,34890.cif,Al3+:16.000 H1+:32.000 Na1+:16.000 O2-:96.000 Si4+:24.000,H2,1.0,1.0,1,1,0.0,[],set()
3981,35091.cif,Co2+:8.000 H1+:64.000 Na1+:8.000 O2-:80.000 P3+:24.000,H5,1.0,1.0,1,1,0.0,[],set()
3982,35091.cif,Co2+:8.000 H1+:64.000 Na1+:8.000 O2-:80.000 P3+:24.000,H6,1.0,1.0,1,1,0.0,[],set()
3983,35091.cif,Co2+:8.000 H1+:64.000 Na1+:8.000 O2-:80.000 P3+:24.000,H7,1.0,1.0,1,1,0.0,[],set()
3984,35091.cif,Co2+:8.000 H1+:64.000 Na1+:8.000 O2-:80.000 P3+:24.000,H8,1.0,1.0,1,1,0.0,[],set()
3985,35179.cif,H1+:22.000 I7+:2.000 Na1+:6.000 O2-:26.000 V5+:2.000,H1,1.0,1.0,1,1,0.0,[],set()
3986,35179.cif,H1+:22.000 I7+:2.000 Na1+:6.000 O2-:26.000 V5+:2.000,H2,1.0,1.0,1,1,0.0,[],set()
3987,35179.cif,H1+:22.000 I7+:2.000 Na1+:6.000 O2-:26.000 V5+:2.000,H3,1.0,1.0,1,1,0.0,[],set()
3988,35179.cif,H1+:22.000 I7+:2.000 Na1+:6.000 O2-:26.000 V5+:2.000,H4,1.0,1.0,1,1,0.0,[],set()
3989,35179.cif,H1+:22.000 I7+:2.000 Na1+:6.000 O2-:26.000 V5+:2.000,H5,1.0,1.0,1,1,0.0,[],set()
3990,35179.cif,H1+:22.000 I7+:2.000 Na1+:6.000 O2-:26.000 V5+:2.000,H6,1.0,1.0,1,1,0.0,[],set()
3991,35179.cif,H1+:22.000 I7+:2.000 Na1+:6.000 O2-:26.000 V5+:2.000,H7,1.0,1.0,1,1,0.0,[],set()
3992,35179.cif,H1+:22.000 I7+:2.000 Na1+:6.000 O2-:26.000 V5+:2.000,H8,1.0,1.0,1,1,0.0,[],set()
3993,35179.cif,H1+:22.000 I7+:2.000 Na1+:6.000 O2-:26.000 V5+:2.000,H9,1.0,1.0,1,1,0.0,[],set()
3994,35179.cif,H1+:22.000 I7+:2.000 Na1+:6.000 O2-:26.000 V5+:2.000,H10,1.0,1.0,1,1,0.0,[],set()
3995,35179.cif,H1+:22.000 I7+:2.000 Na1+:6.000 O2-:26.000 V5+:2.000,H11,1.0,1.0,1,1,0.0,[],set()
3997,35191.cif,C4+:8.000 H1+:20.000 Na1+:12.000 O2-:32.000,H1,1.0,1.0,1,1,0.0,[],set()
3998,35191.cif,C4+:8.000 H1+:20.000 Na1+:12.000 O2-:32.000,H2,1.0,1.0,1,1,0.0,[],set()
3999,35194.cif,C4+:8.000 H1+:112.000 Na1+:16.000 O2-:80.000,H3,1.0,1.0,1,1,0.0,[],set()
4000,35194.cif,C4+:8.000 H1+:112.000 Na1+:16.000 O2-:80.000,H6,1.0,1.0,1,1,0.0,[],set()
4001,35194.cif,C4+:8.000 H1+:112.000 Na1+:16.000 O2-:80.000,H7,1.0,1.0,1,1,0.0,[],set()
4002,35194.cif,C4+:8.000 H1+:112.000 Na1+:16.000 O2-:80.000,H8,1.0,1.0,1,1,0.0,[],set()
4003,35194.cif,C4+:8.000 H1+:112.000 Na1+:16.000 O2-:80.000,H10,1.0,1.0,1,1,0.0,[],set()
4004,35194.cif,C4+:8.000 H1+:112.000 Na1+:16.000 O2-:80.000,H11,1.0,1.0,1,1,0.0,[],set()
4005,35194.cif,C4+:8.000 H1+:112.000 Na1+:16.000 O2-:80.000,H12,1.0,1.0,1,1,0.0,[],set()
4009,35237.cif,B3+:20.000 H1+:8.000 Na1+:12.000 O2-:40.000,H1,1.0,1.0,1,1,0.0,[],set()
4010,35237.cif,B3+:20.000 H1+:8.000 Na1+:12.000 O2-:40.000,H2,1.0,1.0,1,1,0.0,[],set()
4011,35245.cif,B3+:20.000 Ca2+:4.000 H1+:40.000 Na1+:4.000 O2-:56.000,H1,1.0,1.0,1,1,0.0,[],set()
4012,35245.cif,B3+:20.000 Ca2+:4.000 H1+:40.000 Na1+:4.000 O2-:56.000,H2,1.0,1.0,1,1,0.0,[],set()
4013,35245.cif,B3+:20.000 Ca2+:4.000 H1+:40.000 Na1+:4.000 O2-:56.000,H3,1.0,1.0,1,1,0.0,[],set()
4014,35245.cif,B3+:20.000 Ca2+:4.000 H1+:40.000 Na1+:4.000 O2-:56.000,H4,1.0,1.0,1,1,0.0,[],set()
4015,35245.cif,B3+:20.000 Ca2+:4.000 H1+:40.000 Na1+:4.000 O2-:56.000,H5,1.0,1.0,1,1,0.0,[],set()
4016,35245.cif,B3+:20.000 Ca2+:4.000 H1+:40.000 Na1+:4.000 O2-:56.000,H6,1.0,1.0,1,1,0.0,[],set()
4017,35245.cif,B3+:20.000 Ca2+:4.000 H1+:40.000 Na1+:4.000 O2-:56.000,H7,1.0,1.0,1,1,0.0,[],set()
4018,35245.cif,B3+:20.000 Ca2+:4.000 H1+:40.000 Na1+:4.000 O2-:56.000,H8,1.0,1.0,1,1,0.0,[],set()
4019,35245.cif,B3+:20.000 Ca2+:4.000 H1+:40.000 Na1+:4.000 O2-:56.000,H9,1.0,1.0,1,1,0.0,[],set()
4020,35245.cif,B3+:20.000 Ca2+:4.000 H1+:40.000 Na1+:4.000 O2-:56.000,H10,1.0,1.0,1,1,0.0,[],set()
4030,35420.cif,H1+:40.000 Na1+:16.000 O2-:44.000 Sn2+:16.000,H1,1.0,1.0,1,1,0.0,[],set()
4031,35420.cif,H1+:40.000 Na1+:16.000 O2-:44.000 Sn2+:16.000,H2,1.0,1.0,1,1,0.0,[],set()
4032,35420.cif,H1+:40.000 Na1+:16.000 O2-:44.000 Sn2+:16.000,H3,1.0,1.0,1,1,0.0,[],set()
4033,35420.cif,H1+:40.000 Na1+:16.000 O2-:44.000 Sn2+:16.000,H4,1.0,1.0,1,1,0.0,[],set()
4034,35420.cif,H1+:40.000 Na1+:16.000 O2-:44.000 Sn2+:16.000,H5,1.0,1.0,1,1,0.0,[],set()
4035,35420.cif,H1+:40.000 Na1+:16.000 O2-:44.000 Sn2+:16.000,H6,1.0,1.0,1,1,0.0,[],set()
4036,35420.cif,H1+:40.000 Na1+:16.000 O2-:44.000 Sn2+:16.000,H7,1.0,1.0,1,1,0.0,[],set()
4037,35420.cif,H1+:40.000 Na1+:16.000 O2-:44.000 Sn2+:16.000,H8,1.0,1.0,1,1,0.0,[],set()
4038,35420.cif,H1+:40.000 Na1+:16.000 O2-:44.000 Sn2+:16.000,H9,1.0,1.0,1,1,0.0,[],set()
4039,35420.cif,H1+:40.000 Na1+:16.000 O2-:44.000 Sn2+:16.000,H10,1.0,1.0,1,1,0.0,[],set()
4040,35421.cif,H1+:32.000 Na1+:16.000 O2-:40.000 Sn2+:16.000,H1,1.0,1.0,1,1,0.0,[],set()
4041,35421.cif,H1+:32.000 Na1+:16.000 O2-:40.000 Sn2+:16.000,H2,1.0,1.0,1,1,0.0,[],set()
4042,35421.cif,H1+:32.000 Na1+:16.000 O2-:40.000 Sn2+:16.000,H3,1.0,1.0,1,1,0.0,[],set()
4043,35421.cif,H1+:32.000 Na1+:16.000 O2-:40.000 Sn2+:16.000,H4,1.0,1.0,1,1,0.0,[],set()
4044,35421.cif,H1+:32.000 Na1+:16.000 O2-:40.000 Sn2+:16.000,H5,1.0,1.0,1,1,0.0,[],set()
4045,35421.cif,H1+:32.000 Na1+:16.000 O2-:40.000 Sn2+:16.000,H6,1.0,1.0,1,1,0.0,[],set()
4046,35421.cif,H1+:32.000 Na1+:16.000 O2-:40.000 Sn2+:16.000,H7,1.0,1.0,1,1,0.0,[],set()
4047,35421.cif,H1+:32.000 Na1+:16.000 O2-:40.000 Sn2+:16.000,H8,1.0,1.0,1,1,0.0,[],set()
4048,35767.cif,H1+:4.000 Mg2+:1.000 Na1+:2.000 O2-:8.000 S4+:2.000,H2,1.0,1.0,1,1,0.0,[],set()
4049,36048.cif,B3+:16.000 Cu2+:2.000 H1+:34.000 Na1+:6.000 O2-:46.000,H1,1.0,1.0,1,1,0.0,[],set()
4050,36048.cif,B3+:16.000 Cu2+:2.000 H1+:34.000 Na1+:6.000 O2-:46.000,H2,1.0,1.0,1,1,0.0,[],set()
4051,36048.cif,B3+:16.000 Cu2+:2.000 H1+:34.000 Na1+:6.000 O2-:46.000,H3,1.0,1.0,1,1,0.0,[],set()
4052,36048.cif,B3+:16.000 Cu2+:2.000 H1+:34.000 Na1+:6.000 O2-:46.000,H4,1.0,1.0,1,1,0.0,[],set()
4053,36048.cif,B3+:16.000 Cu2+:2.000 H1+:34.000 Na1+:6.000 O2-:46.000,H5,1.0,1.0,1,1,0.0,[],set()
4054,36048.cif,B3+:16.000 Cu2+:2.000 H1+:34.000 Na1+:6.000 O2-:46.000,H6,1.0,1.0,1,1,0.0,[],set()
4055,36048.cif,B3+:16.000 Cu2+:2.000 H1+:34.000 Na1+:6.000 O2-:46.000,H7,1.0,1.0,1,1,0.0,[],set()
4056,36048.cif,B3+:16.000 Cu2+:2.000 H1+:34.000 Na1+:6.000 O2-:46.000,H8,1.0,1.0,1,1,0.0,[],set()
4057,36048.cif,B3+:16.000 Cu2+:2.000 H1+:34.000 Na1+:6.000 O2-:46.000,H9,1.0,1.0,1,1,0.0,[],set()
4058,36048.cif,B3+:16.000 Cu2+:2.000 H1+:34.000 Na1+:6.000 O2-:46.000,H10,1.0,1.0,1,1,0.0,[],set()
4059,36048.cif,B3+:16.000 Cu2+:2.000 H1+:34.000 Na1+:6.000 O2-:46.000,H11,1.0,1.0,1,1,0.0,[],set()
4060,36048.cif,B3+:16.000 Cu2+:2.000 H1+:34.000 Na1+:6.000 O2-:46.000,H12,1.0,1.0,1,1,0.0,[],set()
