,Cif,Name,Site,CN,OS,Period,Group,SDofBV,Angles
3614,20835.cif,B3+:3.000 Cd2+:3.000 Li1+:3.000 O2-:9.000,Li1,4.0,1.0,2,1,0.042,"[113.584, 113.584, 108.397, 108.397, 108.343, 104.265]"
3615,170771.cif,Mn5+:2.000 Na1+:2.000 O2-:8.000 Rb1+:4.000,Mn1,4.0,5.0,4,7,0.023,"[110.8, 110.206, 110.206, 109.853, 109.853, 105.801]"
3621,20836.cif,Li1+:4.000 Na1+:4.000 O2-:24.000 V5+:8.000,V1,4.0,5.0,4,5,0.175,"[111.531, 111.445, 110.389, 109.987, 108.101, 105.177]"
3640,2149.cif,Cu2+:4.000 Li1+:4.000 O2-:36.000 P5+:12.000,P1,4.0,5.0,3,5,0.099,"[114.677, 114.073, 109.032, 108.548, 107.542, 102.14]"
3641,2149.cif,Cu2+:4.000 Li1+:4.000 O2-:36.000 P5+:12.000,P2,4.0,5.0,3,5,0.164,"[118.132, 110.775, 110.61, 109.299, 107.644, 98.517]"
3642,2149.cif,Cu2+:4.000 Li1+:4.000 O2-:36.000 P5+:12.000,P3,4.0,5.0,3,5,0.14,"[119.545, 111.027, 110.151, 108.978, 107.969, 96.754]"
3643,2149.cif,Cu2+:4.000 Li1+:4.000 O2-:36.000 P5+:12.000,P4,4.0,5.0,3,5,0.132,"[116.705, 111.321, 109.293, 109.172, 108.198, 100.964]"
3644,2149.cif,Cu2+:4.000 Li1+:4.000 O2-:36.000 P5+:12.000,P5,4.0,5.0,3,5,0.161,"[118.125, 110.922, 110.17, 110.072, 106.643, 99.213]"
3645,2149.cif,Cu2+:4.000 Li1+:4.000 O2-:36.000 P5+:12.000,P6,4.0,5.0,3,5,0.142,"[119.795, 111.205, 110.787, 107.83, 107.608, 97.192]"
3646,23017.cif,Li1+:16.000 O2-:32.000 P5+:8.000 Zn2+:4.000,Li1,4.0,1.0,2,1,0.028,"[118.509, 113.316, 110.628, 104.916, 104.833, 103.415]"
3646,170786.cif,K1+:16.000 Na1+:8.000 O2-:60.000 Si4+:24.000,Si1,4.0,4.0,3,4,0.084,"[115.417, 114.136, 110.548, 107.596, 104.797, 103.438]"
3647,23017.cif,Li1+:16.000 O2-:32.000 P5+:8.000 Zn2+:4.000,Li2,4.0,1.0,2,1,0.023,"[115.76, 114.268, 110.341, 107.554, 104.531, 103.226]"
3647,170786.cif,K1+:16.000 Na1+:8.000 O2-:60.000 Si4+:24.000,Si2,4.0,4.0,3,4,0.084,"[114.249, 112.575, 112.383, 108.711, 104.519, 103.715]"
3648,23017.cif,Li1+:16.000 O2-:32.000 P5+:8.000 Zn2+:4.000,Li3,4.0,1.0,2,1,0.021,"[118.757, 116.43, 113.885, 107.975, 104.495, 95.026]"
3649,23017.cif,Li1+:16.000 O2-:32.000 P5+:8.000 Zn2+:4.000,Li4,4.0,1.0,2,1,0.035,"[123.711, 115.233, 110.984, 105.432, 104.596, 92.51]"
3650,23017.cif,Li1+:16.000 O2-:32.000 P5+:8.000 Zn2+:4.000,Li5,4.0,1.0,2,1,0.013,"[121.011, 114.381, 110.683, 110.041, 105.593, 94.796]"
3651,23017.cif,Li1+:16.000 O2-:32.000 P5+:8.000 Zn2+:4.000,Li6,4.0,1.0,2,1,0.022,"[123.793, 111.469, 111.297, 105.361, 104.359, 98.378]"
3652,23017.cif,Li1+:16.000 O2-:32.000 P5+:8.000 Zn2+:4.000,Li8,4.0,1.0,2,1,0.032,"[131.437, 110.041, 109.518, 108.905, 97.84, 95.808]"
3669,23017.cif,Li1+:16.000 O2-:32.000 P5+:8.000 Zn2+:4.000,P1,4.0,5.0,3,5,0.035,"[111.537, 111.438, 109.39, 108.657, 108.059, 107.71]"
3669,170916.cif,Na1+:5.608 Nb5+:12.000 O2-:72.000 Te4+:19.577,Te1,4.0,4.0,5,6,0.234,"[178.015, 97.146, 90.934, 90.934, 87.73, 87.73]"
3670,23017.cif,Li1+:16.000 O2-:32.000 P5+:8.000 Zn2+:4.000,P2,4.0,5.0,3,5,0.086,"[112.911, 111.611, 109.275, 108.349, 107.374, 107.374]"
3671,23017.cif,Li1+:16.000 O2-:32.000 P5+:8.000 Zn2+:4.000,P3,4.0,5.0,3,5,0.079,"[113.666, 112.88, 109.153, 107.86, 107.806, 105.575]"
3672,23017.cif,Li1+:16.000 O2-:32.000 P5+:8.000 Zn2+:4.000,P4,4.0,5.0,3,5,0.045,"[111.518, 110.916, 110.463, 110.011, 107.836, 105.95]"
3673,23017.cif,Li1+:16.000 O2-:32.000 P5+:8.000 Zn2+:4.000,Zn1,4.0,2.0,4,2,0.027,"[119.888, 110.133, 107.398, 106.559, 106.099, 105.95]"
3674,23017.cif,Li1+:16.000 O2-:32.000 P5+:8.000 Zn2+:4.000,Zn2,4.0,2.0,4,2,0.029,"[113.659, 112.693, 111.414, 110.555, 108.095, 99.904]"
3691,2319.cif,Be2+:4.000 Li1+:8.000 O2-:16.000 Si4+:4.000,Be1,4.0,2.0,2,2,0.011,"[113.335, 110.738, 110.738, 108.99, 108.99, 103.627]"
3692,2319.cif,Be2+:4.000 Li1+:8.000 O2-:16.000 Si4+:4.000,Li1,4.0,1.0,2,1,0.004,"[126.065, 110.463, 110.463, 109.214, 109.214, 83.114]"
3695,2319.cif,Be2+:4.000 Li1+:8.000 O2-:16.000 Si4+:4.000,Si1,4.0,4.0,3,4,0.015,"[110.941, 110.934, 110.824, 109.664, 109.658, 104.661]"
3701,2342.cif,Be2+:8.000 F1-:32.000 Li1+:4.000 Na1+:12.000,Be1,4.0,2.0,2,2,0.003,"[111.463, 111.198, 110.818, 108.379, 107.71, 107.212]"
3702,2342.cif,Be2+:8.000 F1-:32.000 Li1+:4.000 Na1+:12.000,Be2,4.0,2.0,2,2,0.026,"[112.532, 111.562, 108.917, 108.578, 107.578, 107.482]"
3704,170991.cif,H1+:36.000 Li1+:2.000 Na1+:4.000 O2-:46.000 V5+:10.000,Li1,4.0,1.0,2,1,0.01,"[129.919, 122.324, 106.792, 100.387, 99.323, 88.923]"
3708,236145.cif,Al3+:8.000 Li1+:8.000 O2-:32.000 Ti4+:8.000,Li1,4.0,1.0,2,1,0.0,"[109.475, 109.475, 109.475, 109.469, 109.469, 109.469]"
3715,236390.cif,Li1+:8.000 O2-:24.000 P5+:4.000 V5+:4.000,P1,4.0,5.0,3,5,0.047,"[115.208, 114.393, 111.833, 108.615, 105.885, 99.91]"
3718,236463.cif,Fe2+:5.682 Li1+:0.640 O2-:16.000 P5+:4.000,P1,4.0,5.0,3,5,0.12,"[116.936, 114.923, 113.534, 107.836, 102.105, 99.887]"
3720,236883.cif,B3+:8.000 Fe2+:8.000 Li1+:8.000 O2-:24.000,Li1,4.0,1.0,2,1,0.034,"[115.925, 114.526, 113.229, 107.866, 103.727, 99.532]"
3721,236883.cif,B3+:8.000 Fe2+:8.000 Li1+:8.000 O2-:24.000,Li2,4.0,1.0,2,1,0.065,"[129.124, 110.922, 109.633, 106.84, 100.673, 95.509]"
3723,236884.cif,B3+:8.000 Fe2+:8.000 Li1+:7.920 O2-:24.000,Li1,4.0,1.0,2,1,0.052,"[122.222, 117.536, 112.495, 105.617, 97.568, 96.857]"
3725,236885.cif,B3+:8.000 Fe2+:8.000 Li1+:8.000 O2-:24.000,Li2,4.0,1.0,2,1,0.05,"[118.301, 117.31, 115.493, 106.822, 100.702, 92.608]"
3726,236885.cif,B3+:8.000 Fe2+:8.000 Li1+:8.000 O2-:24.000,Li1,4.0,1.0,2,1,0.049,"[117.245, 117.232, 117.046, 102.791, 100.16, 96.35]"
3731,237127.cif,Fe2+:4.200 Li1+:7.800 O2-:16.000 Si4+:4.000,Fe1,4.0,2.0,4,8,0.115,"[126.848, 118.444, 111.285, 99.294, 97.256, 92.39]"
3732,237127.cif,Fe2+:4.200 Li1+:7.800 O2-:16.000 Si4+:4.000,Fe2,4.0,2.0,4,8,0.055,"[132.415, 109.366, 108.306, 105.29, 103.751, 95.733]"
3733,237127.cif,Fe2+:4.200 Li1+:7.800 O2-:16.000 Si4+:4.000,Li2,4.0,1.0,2,1,0.052,"[126.848, 118.444, 111.285, 99.294, 97.256, 92.39]"
3734,237127.cif,Fe2+:4.200 Li1+:7.800 O2-:16.000 Si4+:4.000,Li1,4.0,1.0,2,1,0.12,"[128.221, 122.188, 106.547, 99.677, 93.641, 93.205]"
3737,237127.cif,Fe2+:4.200 Li1+:7.800 O2-:16.000 Si4+:4.000,Si1,4.0,4.0,3,4,0.084,"[116.789, 110.102, 109.323, 108.18, 106.942, 105.076]"
3738,237200.cif,La3+:16.001 Li1+:47.280 O2-:96.000 Sr2+:7.992 Ta5+:16.000,Li1,4.0,1.0,2,1,0.0,"[112.899, 112.899, 112.892, 112.892, 102.821, 102.821]"
3739,237201.cif,Ba2+:7.999 La3+:16.001 Li1+:48.000 O2-:96.000 Ta5+:16.000,Li1,4.0,1.0,2,1,0.0,"[112.507, 112.507, 112.507, 112.501, 103.562, 103.562]"
3740,237202.cif,Ca2+:7.999 La3+:16.001 Li1+:48.000 O2-:96.000 Ta5+:16.000,Li1,4.0,1.0,2,1,0.0,"[113.216, 113.21, 113.21, 113.21, 102.222, 102.222]"
3741,23723.cif,Li1+:8.000 O2-:16.000 S6+:4.000,Li1,4.0,1.0,2,1,0.011,"[115.182, 112.129, 108.917, 107.14, 106.684, 106.535]"
3742,23723.cif,Li1+:8.000 O2-:16.000 S6+:4.000,Li2,4.0,1.0,2,1,0.01,"[124.59, 121.635, 114.639, 103.916, 103.904, 88.556]"
3747,23723.cif,Li1+:8.000 O2-:16.000 S6+:4.000,S1,4.0,6.0,3,6,0.009,"[110.898, 109.968, 109.682, 109.597, 108.972, 107.704]"
3747,171090.cif,Al3+:4.000 Na1+:4.000 O2-:32.000 Si4+:12.000,Si3,4.0,4.0,3,4,0.061,"[115.03, 110.769, 109.141, 108.059, 107.788, 105.7]"
3749,237332.cif,B3+:8.000 Li1+:8.000 Mn2+:8.000 O2-:24.000,Li1,4.0,1.0,2,1,0.045,"[116.885, 113.247, 111.254, 106.762, 103.786, 103.603]"
3751,237333.cif,B3+:8.000 Fe2+:8.000 Li1+:8.000 O2-:24.000,Li1,4.0,1.0,2,1,0.035,"[115.747, 114.576, 113.397, 108.186, 103.173, 99.712]"
3752,237333.cif,B3+:8.000 Fe2+:8.000 Li1+:8.000 O2-:24.000,Li2,4.0,1.0,2,1,0.066,"[129.353, 110.8, 109.384, 106.87, 101.221, 95.198]"
3754,237334.cif,B3+:8.000 Co2+:8.000 Li1+:8.000 O2-:24.000,Li2,4.0,1.0,2,1,0.048,"[120.75, 118.385, 111.629, 105.92, 100.836, 94.29]"
3755,237334.cif,B3+:8.000 Co2+:8.000 Li1+:8.000 O2-:24.000,Li1,4.0,1.0,2,1,0.04,"[115.906, 115.728, 114.626, 105.123, 104.377, 98.048]"
3759,237524.cif,B3+:6.000 Cu2+:2.000 Li1+:6.000 O2-:14.000,Cu1,4.0,2.0,4,1,0.004,"[173.617, 171.078, 94.583, 93.572, 92.126, 79.555]"
3759,171091.cif,Al3+:4.000 Na1+:4.000 O2-:32.000 Si4+:12.000,Si3,4.0,4.0,3,4,0.043,"[115.214, 111.864, 108.15, 107.716, 107.14, 106.415]"
3787,237526.cif,B3+:4.000 Cu2+:1.000 Li1+:6.000 O2-:10.000,Cu1,4.0,2.0,4,1,0.002,"[180.0, 180.0, 94.669, 94.669, 85.331, 85.331]"
3788,237526.cif,B3+:4.000 Cu2+:1.000 Li1+:6.000 O2-:10.000,Li3,4.0,1.0,2,1,0.031,"[148.771, 107.164, 104.466, 103.497, 101.964, 84.934]"
3799,237527.cif,B3+:28.000 Cu2+:14.000 Li1+:16.000 O2-:64.000,Cu1,4.0,2.0,4,1,0.038,"[171.494, 166.557, 98.598, 94.612, 89.186, 77.485]"
3799,171251.cif,I5+:32.000 Na1+:8.000 O2-:96.000 Y3+:8.000,I2,4.0,5.0,5,7,0.495,"[171.89, 98.824, 97.562, 91.593, 89.582, 84.75]"
3800,237527.cif,B3+:28.000 Cu2+:14.000 Li1+:16.000 O2-:64.000,Cu2,4.0,2.0,4,1,0.025,"[175.561, 173.565, 98.569, 96.062, 85.498, 79.712]"
3801,237527.cif,B3+:28.000 Cu2+:14.000 Li1+:16.000 O2-:64.000,Li4,4.0,1.0,2,1,0.032,"[133.464, 115.315, 111.469, 108.941, 97.29, 86.641]"
3832,237658.cif,As5+:2.000 F1-:24.000 Li1+:2.000 Xe2+:6.000,Xe1,4.0,2.0,5,8,0.3,"[178.597, 177.856, 119.703, 116.436, 62.147, 61.725]"
3833,237658.cif,As5+:2.000 F1-:24.000 Li1+:2.000 Xe2+:6.000,Xe2,4.0,2.0,5,8,0.301,"[180.0, 131.705, 122.697, 122.181, 58.123, 57.085]"
3835,237899.cif,Fe2+:4.216 Li1+:3.484 O2-:16.000 P5+:4.000,P1,4.0,5.0,3,5,0.038,"[113.322, 113.322, 112.706, 106.487, 106.487, 103.798]"
3835,171255.cif,Na1+:4.000 O2-:24.000 Si4+:8.000 Y3+:4.000,Si1,4.0,4.0,3,4,0.112,"[123.196, 110.353, 109.773, 106.834, 104.117, 100.434]"
3836,237900.cif,Fe2+:4.084 Li1+:3.816 O2-:16.000 P5+:4.000,P1,4.0,5.0,3,5,0.037,"[113.185, 113.172, 112.923, 106.66, 106.66, 103.515]"
3836,171255.cif,Na1+:4.000 O2-:24.000 Si4+:8.000 Y3+:4.000,Si2,4.0,4.0,3,4,0.078,"[121.534, 110.555, 109.542, 108.76, 104.483, 100.451]"
3837,237902.cif,Fe2+:3.004 Li1+:3.520 Mn2+:1.148 O2-:16.000 P5+:4.000,P1,4.0,5.0,3,5,0.031,"[113.048, 113.048, 112.811, 106.655, 106.655, 103.946]"
3837,171329.cif,Fe2+:4.000 H1+:2.000 Na1+:2.000 O2-:16.000 P5+:4.000,Fe1,4.0,2.0,4,8,0.026,"[115.983, 115.233, 110.157, 106.912, 106.045, 102.586]"
3838,237904.cif,Fe2+:3.032 Li1+:3.560 Mn2+:1.112 O2-:16.000 P5+:4.000,P1,4.0,5.0,3,5,0.055,"[112.867, 112.867, 112.377, 107.5, 107.5, 103.126]"
3839,237906.cif,Fe2+:2.000 Li1+:3.000 Mn2+:2.216 O2-:16.000 P5+:4.000,P1,4.0,5.0,3,5,0.028,"[113.098, 112.675, 112.675, 106.828, 106.828, 104.105]"
3841,237908.cif,Fe2+:1.968 Li1+:3.640 Mn2+:2.152 O2-:16.000 P5+:4.000,P1,4.0,5.0,3,5,0.028,"[113.098, 112.675, 112.675, 106.828, 106.828, 104.105]"
3844,238126.cif,Eu3+:0.960 Li1+:0.160 O2-:16.000 Sr2+:2.688 W6+:4.000,W1,4.0,6.0,6,6,0.0,"[114.62, 114.62, 106.96, 106.96, 106.96, 106.96]"
3845,238129.cif,Eu3+:0.960 Li1+:0.960 O2-:16.000 Sr2+:2.212 W6+:4.000,W1,4.0,6.0,6,6,0.0,"[114.765, 114.765, 106.894, 106.894, 106.894, 106.894]"
3846,23815.cif,Al3+:4.000 Li1+:4.000 O2-:8.000,Al1,4.0,3.0,3,3,0.009,"[111.895, 111.895, 110.671, 110.665, 109.926, 101.584]"
3847,23815.cif,Al3+:4.000 Li1+:4.000 O2-:8.000,Li1,4.0,1.0,2,1,0.022,"[123.394, 110.879, 110.873, 110.628, 110.622, 83.287]"
3847,171329.cif,Fe2+:4.000 H1+:2.000 Na1+:2.000 O2-:16.000 P5+:4.000,P1,4.0,5.0,3,5,0.063,"[112.644, 111.242, 111.008, 108.742, 107.044, 105.867]"
3848,171329.cif,Fe2+:4.000 H1+:2.000 Na1+:2.000 O2-:16.000 P5+:4.000,P2,4.0,5.0,3,5,0.053,"[113.791, 111.537, 111.383, 109.627, 106.559, 103.539]"
3850,238236.cif,Fe2+:2.000 Li1+:4.000 S2-:8.000 Sn4+:2.000,Fe1,4.0,2.0,4,8,0.038,"[110.5, 109.883, 109.767, 109.105, 108.875, 108.687]"
3850,171376.cif,Fe3+:8.000 Na1+:24.000 O2-:24.000,Fe2,4.0,3.0,4,8,0.023,"[113.179, 110.218, 109.554, 109.457, 107.824, 106.577]"
3851,238236.cif,Fe2+:2.000 Li1+:4.000 S2-:8.000 Sn4+:2.000,Li1,4.0,1.0,2,1,0.046,"[118.725, 112.185, 109.372, 106.499, 106.469, 102.034]"
3851,171376.cif,Fe3+:8.000 Na1+:24.000 O2-:24.000,Na1,4.0,1.0,3,1,0.031,"[130.233, 125.937, 107.458, 101.175, 97.556, 77.79]"
3852,238236.cif,Fe2+:2.000 Li1+:4.000 S2-:8.000 Sn4+:2.000,Li2,4.0,1.0,2,1,0.038,"[113.998, 111.315, 111.272, 109.664, 106.057, 103.934]"
3852,171376.cif,Fe3+:8.000 Na1+:24.000 O2-:24.000,Na2,4.0,1.0,3,1,0.018,"[138.202, 130.791, 118.229, 98.355, 92.929, 77.561]"
3853,171376.cif,Fe3+:8.000 Na1+:24.000 O2-:24.000,Na4,4.0,1.0,3,1,0.034,"[131.682, 125.86, 102.609, 101.268, 95.388, 94.215]"
3855,171630.cif,Cu2+:3.000 Ge4+:4.000 Na1+:2.000 O2-:12.000,Ge1,4.0,4.0,4,4,0.046,"[115.043, 112.389, 108.548, 108.367, 106.421, 105.676]"
3856,171630.cif,Cu2+:3.000 Ge4+:4.000 Na1+:2.000 O2-:12.000,Ge2,4.0,4.0,4,4,0.068,"[123.711, 112.389, 108.168, 106.643, 103.94, 98.644]"
3857,238236.cif,Fe2+:2.000 Li1+:4.000 S2-:8.000 Sn4+:2.000,Sn1,4.0,4.0,5,4,0.037,"[111.746, 110.738, 110.151, 109.652, 107.975, 106.451]"
3858,238488.cif,Li1+:8.001 Mn3+:8.000 O2-:32.000 Ti4+:7.992,Li1,4.0,1.0,2,1,0.0,"[109.475, 109.475, 109.475, 109.469, 109.469, 109.469]"
3859,238488.cif,Li1+:8.001 Mn3+:8.000 O2-:32.000 Ti4+:7.992,Mn2,4.0,3.0,4,7,0.0,"[109.475, 109.475, 109.475, 109.469, 109.469, 109.469]"
3860,238488.cif,Li1+:8.001 Mn3+:8.000 O2-:32.000 Ti4+:7.992,Ti1,4.0,4.0,4,4,0.0,"[109.475, 109.475, 109.475, 109.469, 109.469, 109.469]"
3861,238489.cif,Li1+:8.001 Mn3+:8.000 O2-:32.000 Ti4+:7.992,Li1,4.0,1.0,2,1,0.0,"[109.475, 109.475, 109.475, 109.469, 109.469, 109.469]"
3862,238489.cif,Li1+:8.001 Mn3+:8.000 O2-:32.000 Ti4+:7.992,Mn2,4.0,3.0,4,7,0.0,"[109.475, 109.475, 109.475, 109.469, 109.469, 109.469]"
3863,238489.cif,Li1+:8.001 Mn3+:8.000 O2-:32.000 Ti4+:7.992,Ti1,4.0,4.0,4,4,0.0,"[109.475, 109.475, 109.475, 109.469, 109.469, 109.469]"
3863,171631.cif,Cu2+:3.000 Ge4+:3.138 Na1+:2.000 O2-:12.000 Si4+:0.862,Ge1,4.0,4.0,4,4,0.05,"[114.601, 111.827, 108.911, 107.77, 107.104, 106.254]"
3868,238520.cif,Fe2+:3.901 Li1+:8.000 O2-:16.000 Si4+:4.000,Fe1,4.0,2.0,4,8,0.079,"[131.445, 115.989, 107.572, 103.598, 101.625, 92.453]"
3869,238520.cif,Fe2+:3.901 Li1+:8.000 O2-:16.000 Si4+:4.000,Li1,4.0,1.0,2,1,0.019,"[116.149, 114.904, 114.463, 107.182, 106.493, 94.796]"
3869,171631.cif,Cu2+:3.000 Ge4+:3.138 Na1+:2.000 O2-:12.000 Si4+:0.862,Si2,4.0,4.0,3,4,0.053,"[123.23, 111.414, 109.281, 106.159, 104.194, 99.555]"
3870,238520.cif,Fe2+:3.901 Li1+:8.000 O2-:16.000 Si4+:4.000,Li2,4.0,1.0,2,1,0.028,"[120.591, 117.02, 107.584, 107.11, 105.801, 96.84]"
3870,171631.cif,Cu2+:3.000 Ge4+:3.138 Na1+:2.000 O2-:12.000 Si4+:0.862,Si1,4.0,4.0,3,4,0.034,"[114.601, 111.833, 108.911, 107.77, 107.104, 106.248]"
3875,238520.cif,Fe2+:3.901 Li1+:8.000 O2-:16.000 Si4+:4.000,Si1,4.0,4.0,3,4,0.114,"[113.71, 112.0, 110.42, 108.711, 105.95, 105.748]"
3876,238521.cif,Fe3+:3.992 Li1+:4.008 O2-:16.000 Si4+:4.000,Fe1,4.0,3.0,4,8,0.086,"[116.975, 112.173, 111.685, 105.658, 105.147, 105.076]"
3877,238521.cif,Fe3+:3.992 Li1+:4.008 O2-:16.000 Si4+:4.000,Li1,4.0,1.0,2,1,0.027,"[116.975, 112.173, 111.685, 105.658, 105.147, 105.076]"
3877,171632.cif,Cu2+:3.000 Ge4+:2.276 Na1+:2.000 O2-:12.000 Si4+:1.724,Si2,4.0,4.0,3,4,0.058,"[123.367, 110.573, 109.421, 106.386, 104.383, 99.852]"
3880,238521.cif,Fe3+:3.992 Li1+:4.008 O2-:16.000 Si4+:4.000,Si1,4.0,4.0,3,4,0.436,"[124.729, 124.729, 109.044, 96.563, 96.557, 89.673]"
3881,238522.cif,Fe3+:1.607 Fe4+:1.569 Li1+:4.824 O2-:16.000 Si4+:4.000,Fe1,4.0,3.0,4,8,0.187,"[128.382, 114.664, 107.164, 106.972, 102.633, 92.327]"
3882,238522.cif,Fe3+:1.607 Fe4+:1.569 Li1+:4.824 O2-:16.000 Si4+:4.000,Li1,4.0,1.0,2,1,0.055,"[128.382, 114.664, 107.164, 106.972, 102.633, 92.327]"
3883,238522.cif,Fe3+:1.607 Fe4+:1.569 Li1+:4.824 O2-:16.000 Si4+:4.000,Si1,4.0,4.0,3,4,0.387,"[120.378, 112.278, 112.278, 104.146, 103.038, 103.038]"
3884,238523.cif,Fe2+:2.034 Li1+:3.966 O2-:8.000 Si4+:2.000,Li1,4.0,1.0,2,1,0.056,"[124.173, 117.161, 104.395, 104.395, 103.857, 103.857]"
3886,238523.cif,Fe2+:2.034 Li1+:3.966 O2-:8.000 Si4+:2.000,Si1,4.0,4.0,3,4,0.183,"[123.182, 123.182, 105.849, 105.849, 102.533, 93.124]"
3887,238558.cif,Fe2+:2.820 Fe3+:1.352 Li1+:3.780 O2-:16.000 P5+:3.692,P1,4.0,5.0,3,5,0.017,"[113.559, 113.553, 112.173, 106.774, 106.774, 103.315]"
3888,238600.cif,Li1+:12.964 O2-:16.000 P5+:3.000 Si4+:1.000,Li3,4.0,1.0,2,1,0.023,"[124.855, 115.056, 115.056, 106.966, 106.966, 74.71]"
3889,238600.cif,Li1+:12.964 O2-:16.000 P5+:3.000 Si4+:1.000,Li5,4.0,1.0,2,1,0.096,"[124.66, 124.284, 121.621, 106.32, 93.526, 73.256]"
3890,238600.cif,Li1+:12.964 O2-:16.000 P5+:3.000 Si4+:1.000,Li1,4.0,1.0,2,1,0.015,"[117.413, 112.34, 110.64, 110.09, 106.906, 98.331]"
3891,238600.cif,Li1+:12.964 O2-:16.000 P5+:3.000 Si4+:1.000,Li2,4.0,1.0,2,1,0.02,"[126.392, 112.594, 112.594, 110.188, 95.1, 95.1]"
3892,238600.cif,Li1+:12.964 O2-:16.000 P5+:3.000 Si4+:1.000,P1,4.0,5.0,3,5,0.009,"[109.743, 109.621, 109.621, 109.366, 109.366, 109.117]"
3893,238600.cif,Li1+:12.964 O2-:16.000 P5+:3.000 Si4+:1.000,Si1,4.0,4.0,3,4,0.008,"[109.743, 109.621, 109.621, 109.366, 109.366, 109.117]"
3894,238601.cif,Li1+:13.192 O2-:16.000 P5+:2.000 Si4+:2.000,Li3,4.0,1.0,2,1,0.036,"[127.25, 115.798, 115.798, 102.222, 102.222, 73.13]"
3895,238601.cif,Li1+:13.192 O2-:16.000 P5+:2.000 Si4+:2.000,Li5,4.0,1.0,2,1,0.046,"[124.458, 118.034, 116.436, 110.512, 100.445, 80.683]"
3896,238601.cif,Li1+:13.192 O2-:16.000 P5+:2.000 Si4+:2.000,Li1,4.0,1.0,2,1,0.024,"[117.104, 113.166, 110.842, 110.714, 105.076, 98.667]"
3896,171758.cif,Mo6+:6.000 Na1+:4.000 O2-:32.000 Te4+:6.000,Te1,4.0,4.0,5,6,0.163,"[166.312, 97.712, 87.088, 87.088, 83.915, 83.915]"
3897,238601.cif,Li1+:13.192 O2-:16.000 P5+:2.000 Si4+:2.000,Li2,4.0,1.0,2,1,0.019,"[122.902, 111.938, 111.925, 111.925, 97.88, 97.88]"
3898,238601.cif,Li1+:13.192 O2-:16.000 P5+:2.000 Si4+:2.000,P1,4.0,5.0,3,5,0.005,"[109.706, 109.579, 109.579, 109.554, 109.208, 109.208]"
3899,238601.cif,Li1+:13.192 O2-:16.000 P5+:2.000 Si4+:2.000,Si1,4.0,4.0,3,4,0.005,"[109.706, 109.579, 109.579, 109.554, 109.208, 109.208]"
3900,238602.cif,Li1+:7.222 O2-:8.000 P5+:0.500 Si4+:1.500,Li4,4.0,1.0,2,1,0.017,"[118.901, 117.355, 114.117, 112.358, 106.212, 82.438]"
3900,171916.cif,Fe3+:3.600 Fe4+:0.400 Mn2+:8.080 Na1+:7.448 O2-:48.000 P5+:12.000,P1,4.0,5.0,3,5,0.05,"[119.466, 119.459, 112.88, 112.88, 100.568, 92.883]"
3901,238602.cif,Li1+:7.222 O2-:8.000 P5+:0.500 Si4+:1.500,Li2,4.0,1.0,2,1,0.009,"[120.199, 117.007, 117.007, 106.201, 106.201, 80.334]"
3901,171916.cif,Fe3+:3.600 Fe4+:0.400 Mn2+:8.080 Na1+:7.448 O2-:48.000 P5+:12.000,P2,4.0,5.0,3,5,0.196,"[117.142, 114.513, 107.915, 107.848, 106.918, 101.151]"
3902,238602.cif,Li1+:7.222 O2-:8.000 P5+:0.500 Si4+:1.500,Li3,4.0,1.0,2,1,0.029,"[123.518, 112.297, 111.901, 111.895, 97.354, 97.348]"
3903,238602.cif,Li1+:7.222 O2-:8.000 P5+:0.500 Si4+:1.500,Li1,4.0,1.0,2,1,0.019,"[118.288, 113.584, 112.111, 109.36, 102.228, 100.282]"
3903,171917.cif,Fe3+:6.000 Mn2+:6.152 Na1+:6.240 O2-:48.000 P5+:12.000,P1,4.0,5.0,3,5,0.058,"[114.167, 114.167, 109.597, 108.065, 108.065, 102.774]"
3904,238602.cif,Li1+:7.222 O2-:8.000 P5+:0.500 Si4+:1.500,P1,4.0,5.0,3,5,0.023,"[110.2, 109.999, 109.427, 109.427, 108.893, 108.893]"
3904,171917.cif,Fe3+:6.000 Mn2+:6.152 Na1+:6.240 O2-:48.000 P5+:12.000,P2,4.0,5.0,3,5,0.139,"[113.991, 112.272, 109.427, 108.554, 107.506, 104.768]"
3905,238602.cif,Li1+:7.222 O2-:8.000 P5+:0.500 Si4+:1.500,Si1,4.0,4.0,3,4,0.023,"[110.2, 109.999, 109.427, 109.427, 108.893, 108.893]"
3906,238603.cif,Li1+:56.000 O2-:56.000 Si4+:14.000,Li2,4.0,1.0,2,1,0.015,"[116.359, 113.797, 113.691, 108.524, 101.929, 101.911]"
3907,238603.cif,Li1+:56.000 O2-:56.000 Si4+:14.000,Li3,4.0,1.0,2,1,0.022,"[118.132, 117.93, 109.609, 109.609, 100.772, 100.766]"
3908,238603.cif,Li1+:56.000 O2-:56.000 Si4+:14.000,Li4,4.0,1.0,2,1,0.008,"[124.063, 114.671, 113.491, 109.378, 104.383, 84.347]"
3909,238603.cif,Li1+:56.000 O2-:56.000 Si4+:14.000,Li5,4.0,1.0,2,1,0.027,"[117.918, 113.229, 113.154, 109.901, 102.815, 98.905]"
3910,238603.cif,Li1+:56.000 O2-:56.000 Si4+:14.000,Li6,4.0,1.0,2,1,0.014,"[119.255, 119.255, 116.085, 104.631, 104.631, 84.088]"
